SoilNum                          CropName                         YEAR                             Month                            AmtKg                            Npct
2                                Native                           1988                             11                               300                              0.7
2                                Native                           1988                             12                               300                              0.6
2                                Native                           1989                             1                                300                              0.6
2                                Native                           1989                             2                                300                              0.5
2                                Native                           1989                             3                                200                              0.5
2                                Native                           1989                             4                                200                              0.5
2                                Native                           1989                             5                                200                              0.5
2                                Native                           1989                             6                                200                              1.2
2                                Native                           1989                             7                                200                              1.5
2                                Native                           1989                             8                                200                              1.3
2                                Native                           1989                             9                                100                              1.0
2                                Native                           1989                             10                               50                               0.8
2                                Native                           1989                             11                               50                               0.7
2                                Native                           1989                             12                               50                               0.5
2                                Native                           1990                             1                                50                               0.5
2                                Native                           1990                             2                                50                               0.5
2                                Native                           1990                             3                                100                              0.5
2                                Native                           1990                             4                                100                              0.5
2                                Native                           1990                             5                                200                              1.3
2                                Native                           1990                             6                                200                              2.0
2                                Native                           1990                             7                                400                              1.6
2                                Native                           1990                             8                                400                              1.2
2                                Native                           1990                             9                                400                              0.9
2                                Native                           1990                             10                               500                              0.8
2                                Native                           1990                             11                               400                              0.7
2                                Native                           1990                             12                               1000                             0.6
2                                Native                           1991                             1                                300                              0.5
2                                Native                           1991                             2                                300                              0.4
2                                Native                           1991                             3                                300                              0.4
2                                Native                           1991                             4                                300                              0.4
2                                Native                           1991                             5                                200                              1.2
2                                Native                           1991                             6                                200                              2.0
2                                Native                           1991                             7                                1000                             1.7
2                                Native                           1991                             8                                600                              1.3
2                                Native                           1991                             9                                600                              1.0
2                                Native                           1991                             10                               1000                             0.8
2                                Native                           1991                             11                               800                              0.7
2                                Native                           1991                             12                               100                              0.6
2                                Native                           1992                             1                                100                              0.6
2                                Native                           1992                             2                                100                              0.5
2                                Native                           1992                             3                                100                              0.4
2                                Native                           1992                             4                                100                              0.4
2                                Native                           1992                             5                                100                              0.4
2                                Native                           1992                             6                                100                              1.2
2                                Native                           1992                             7                                300                              1.5
2                                Native                           1992                             8                                400                              1.3
2                                Native                           1992                             9                                400                              1.0
2                                Native                           1992                             10                               400                              0.8
2                                Native                           1992                             11                               300                              0.7
2                                Native                           1992                             12                               300                              0.5
2                                Native                           1993                             1                                200                              0.4
2                                Native                           1993                             2                                200                              0.4
2                                Native                           1993                             3                                200                              0.4
2                                Native                           1993                             4                                200                              0.4
2                                Native                           1993                             5                                200                              1.3
2                                Native                           1993                             6                                200                              2.0
2                                Native                           1993                             7                                400                              1.6
2                                Native                           1993                             8                                500                              1.2
2                                Native                           1993                             9                                500                              0.9
2                                Native                           1993                             10                               400                              0.8
2                                Native                           1993                             11                               400                              0.7
2                                Native                           1993                             12                               400                              0.6
4                                Mucuna                           1952                             4                                9797                             2.2
4                                Mucuna                           1953                             4                                11345                            2.2
4                                Mucuna                           1954                             4                                8489                             2.2
4                                Mucuna                           1955                             4                                13007                            2.2
4                                Mucuna                           1956                             4                                8891                             2.2
4                                Mucuna                           1957                             4                                8199                             2.2
4                                Mucuna                           1958                             4                                6949                             2.2
4                                Mucuna                           1959                             4                                0                                2.2
4                                Mucuna                           1960                             4                                6335                             2.2
4                                Mucuna                           1961                             4                                0                                2.2
4                                Mucuna                           1962                             4                                5358                             2.2
4                                Mucuna                           1963                             4                                0                                2.2
4                                Mucuna                           1964                             4                                6566                             2.2
4                                Mucuna                           1965                             4                                3395                             2.2
4                                Mucuna                           1966                             4                                5973                             2.2
4                                Mucuna                           1967                             4                                0                                2.2
4                                Mucuna                           1968                             4                                6364                             2.2
4                                Mucuna                           1969                             4                                0                                2.2
4                                Mucuna                           1970                             4                                4846                             2.2
4                                Mucuna                           1971                             4                                0                                2.2
4                                Mucuna                           1972                             4                                7882                             2.2
4                                Mucuna                           1973                             4                                0                                2.2
4                                Mucuna                           1974                             4                                11071                            2.2
4                                Mucuna                           1975                             4                                10699                            2.2
4                                Mucuna                           1976                             4                                9845                             2.2
4                                Mucuna                           1977                             4                                10396                            2.2
4                                Mucuna                           1978                             4                                8438                             2.2
4                                Mucuna                           1979                             4                                6380                             2.2
4                                Mucuna                           1980                             4                                5723                             2.2
4                                Mucuna                           1981                             4                                3472                             2.2
4                                Mucuna                           1982                             4                                3278                             2.2
4                                Mucuna                           1983                             4                                2101                             2.2
4                                Mucuna                           1984                             4                                2335                             2.2
4                                Mucuna                           1985                             4                                0                                2.2
4                                Mucuna                           1986                             4                                4434                             2.2
4                                Mucuna                           1987                             4                                0                                2.2
4                                Mucuna                           1988                             4                                11006                            2.2
4                                Mucuna                           1989                             4                                0                                2.2
4                                Mucuna                           1990                             4                                5545                             2.2
4                                Mucuna                           1991                             4                                9867                             2.2
4                                Mucuna                           1992                             4                                4946                             2.2
4                                Mucuna                           1993                             4                                0                                2.2
4                                Mucuna                           1994                             4                                4603                             2.2
4                                Mucuna                           1995                             4                                0                                2.2
4                                Mucuna                           1996                             4                                9359                             2.2
4                                Mucuna                           1997                             4                                0                                2.2
4                                Mucuna                           1998                             4                                6162                             2.2
4                                Mucuna                           1999                             4                                6143                             2.2
4                                Mucuna                           2000                             4                                12544                            2.2
2                                Lablab                           1970                             12                               4000                             2.0
2                                Lablab                           1971                             12                               5000                             2.0
2                                Lablab                           1972                             12                               4000                             2.0
2                                Lablab                           1973                             12                               6000                             2.0
2                                Lablab                           1974                             12                               3000                             2.0
2                                Lablab                           1975                             12                               5000                             2.0
2                                Lablab                           1976                             12                               6000                             2.0
2                                Lablab                           1977                             12                               3000                             2.0
2                                Lablab                           1978                             12                               3000                             2.0
2                                Lablab                           1979                             12                               6000                             2.0
2                                Lablab                           1980                             12                               5000                             2.0
2                                Lablab                           1981                             12                               5000                             2.0
2                                Lablab                           1982                             12                               4000                             2.0
2                                Lablab                           1983                             12                               5000                             2.0
2                                Lablab                           1984                             12                               6000                             2.0
2                                Lablab                           1985                             12                               3000                             2.0
2                                Lablab                           1986                             12                               5000                             2.0
2                                Lablab                           1987                             12                               3000                             2.0
2                                Lablab                           1988                             12                               4000                             2.0
2                                Lablab                           1989                             12                               6000                             2.0
2                                Lablab                           1990                             12                               5000                             2.0
2                                Lablab                           1991                             12                               4000                             2.0
2                                Lablab                           1992                             12                               6000                             2.0
2                                Lablab                           1993                             12                               4000                             2.0
2                                Lablab                           1994                             12                               3000                             2.0
2                                Lablab                           1995                             12                               5000                             2.0
2                                Lablab                           1996                             12                               4000                             2.0
2                                Lablab                           1997                             12                               4000                             2.0
2                                Lablab                           1998                             12                               6000                             2.0
2                                Lablab                           1999                             12                               5000                             2.0
2                                Lablab                           2000                             12                               5000                             2.0
2                                Cowpea                           1952                             5                                11474                            1.76
2                                Cowpea                           1953                             5                                10942                            1.76
2                                Cowpea                           1954                             5                                13058                            1.76
2                                Cowpea                           1955                             5                                16558                            1.76
2                                Cowpea                           1956                             5                                9383                             1.76
2                                Cowpea                           1957                             5                                8440                             1.76
2                                Cowpea                           1958                             5                                10657                            1.76
2                                Cowpea                           1959                             5                                5045                             1.76
2                                Cowpea                           1960                             5                                5875                             1.76
2                                Cowpea                           1961                             5                                9430                             1.76
2                                Cowpea                           1962                             5                                10303                            1.76
2                                Cowpea                           1963                             5                                8805                             1.76
2                                Cowpea                           1964                             5                                6955                             1.76
2                                Cowpea                           1965                             5                                2818                             1.76
2                                Cowpea                           1966                             5                                6022                             1.76
2                                Cowpea                           1967                             5                                12208                            1.76
2                                Cowpea                           1968                             5                                2955                             1.76
2                                Cowpea                           1969                             5                                7185                             1.76
2                                Cowpea                           1970                             5                                5336                             1.76
2                                Cowpea                           1971                             5                                8940                             1.76
2                                Cowpea                           1972                             5                                10441                            1.76
2                                Cowpea                           1973                             5                                6827                             1.76
2                                Cowpea                           1974                             5                                13827                            1.76
2                                Cowpea                           1975                             5                                13771                            1.76
2                                Cowpea                           1976                             5                                7128                             1.76
2                                Cowpea                           1977                             5                                0                                1.76
2                                Cowpea                           1978                             5                                16329                            1.76
2                                Cowpea                           1979                             5                                0                                1.76
2                                Cowpea                           1980                             5                                6843                             1.76
2                                Cowpea                           1981                             5                                4386                             1.76
2                                Cowpea                           1982                             5                                3805                             1.76
2                                Cowpea                           1983                             5                                2156                             1.76
2                                Cowpea                           1984                             5                                2400                             1.76
2                                Cowpea                           1985                             5                                8190                             1.76
2                                Cowpea                           1986                             5                                0                                1.76
2                                Cowpea                           1987                             5                                5428                             1.76
2                                Cowpea                           1988                             5                                8921                             1.76
2                                Cowpea                           1989                             5                                10173                            1.76
2                                Cowpea                           1990                             5                                9592                             1.76
2                                Cowpea                           1991                             5                                5766                             1.76
2                                Cowpea                           1992                             5                                0                                1.76
2                                Cowpea                           1993                             5                                8519                             1.76
2                                Cowpea                           1994                             5                                4491                             1.76
2                                Cowpea                           1995                             5                                0                                1.76
2                                Cowpea                           1996                             5                                15267                            1.76
2                                Cowpea                           1997                             5                                9990                             1.76
2                                Cowpea                           1998                             5                                10046                            1.76
2                                Cowpea                           1999                             5                                5621                             1.76
2                                Cowpea                           2000                             5                                11893                            1.76
3                                Cowpea                           1952                             5                                11474                            1.76
3                                Cowpea                           1953                             5                                10942                            1.76
3                                Cowpea                           1954                             5                                13058                            1.76
3                                Cowpea                           1955                             5                                16558                            1.76
3                                Cowpea                           1956                             5                                9383                             1.76
3                                Cowpea                           1957                             5                                8440                             1.76
3                                Cowpea                           1958                             5                                10657                            1.76
3                                Cowpea                           1959                             5                                5045                             1.76
3                                Cowpea                           1960                             5                                5875                             1.76
3                                Cowpea                           1961                             5                                9430                             1.76
3                                Cowpea                           1962                             5                                10303                            1.76
3                                Cowpea                           1963                             5                                8805                             1.76
3                                Cowpea                           1964                             5                                6955                             1.76
3                                Cowpea                           1965                             5                                2818                             1.76
3                                Cowpea                           1966                             5                                6022                             1.76
3                                Cowpea                           1967                             5                                12208                            1.76
3                                Cowpea                           1968                             5                                2955                             1.76
3                                Cowpea                           1969                             5                                7185                             1.76
3                                Cowpea                           1970                             5                                5336                             1.76
3                                Cowpea                           1971                             5                                8940                             1.76
3                                Cowpea                           1972                             5                                10441                            1.76
3                                Cowpea                           1973                             5                                6827                             1.76
3                                Cowpea                           1974                             5                                13827                            1.76
3                                Cowpea                           1975                             5                                13771                            1.76
3                                Cowpea                           1976                             5                                7128                             1.76
3                                Cowpea                           1977                             5                                0                                1.76
3                                Cowpea                           1978                             5                                16329                            1.76
3                                Cowpea                           1979                             5                                0                                1.76
3                                Cowpea                           1980                             5                                6843                             1.76
3                                Cowpea                           1981                             5                                4386                             1.76
3                                Cowpea                           1982                             5                                3805                             1.76
3                                Cowpea                           1983                             5                                2156                             1.76
3                                Cowpea                           1984                             5                                2400                             1.76
3                                Cowpea                           1985                             5                                8190                             1.76
3                                Cowpea                           1986                             5                                0                                1.76
3                                Cowpea                           1987                             5                                5428                             1.76
3                                Cowpea                           1988                             5                                8921                             1.76
3                                Cowpea                           1989                             5                                10173                            1.76
3                                Cowpea                           1990                             5                                9592                             1.76
3                                Cowpea                           1991                             5                                5766                             1.76
3                                Cowpea                           1992                             5                                0                                1.76
3                                Cowpea                           1993                             5                                8519                             1.76
3                                Cowpea                           1994                             5                                4491                             1.76
3                                Cowpea                           1995                             5                                0                                1.76
3                                Cowpea                           1996                             5                                15267                            1.76
3                                Cowpea                           1997                             5                                9990                             1.76
3                                Cowpea                           1998                             5                                10046                            1.76
3                                Cowpea                           1999                             5                                5621                             1.76
3                                Cowpea                           2000                             5                                11893                            1.76
4                                Cowpea                           1952                             5                                11474                            1.76
4                                Cowpea                           1953                             5                                10942                            1.76
4                                Cowpea                           1954                             5                                13058                            1.76
4                                Cowpea                           1955                             5                                16558                            1.76
4                                Cowpea                           1956                             5                                9383                             1.76
4                                Cowpea                           1957                             5                                8440                             1.76
4                                Cowpea                           1958                             5                                10657                            1.76
4                                Cowpea                           1959                             5                                5045                             1.76
4                                Cowpea                           1960                             5                                5875                             1.76
4                                Cowpea                           1961                             5                                9430                             1.76
4                                Cowpea                           1962                             5                                10303                            1.76
4                                Cowpea                           1963                             5                                8805                             1.76
4                                Cowpea                           1964                             5                                6955                             1.76
4                                Cowpea                           1965                             5                                2818                             1.76
4                                Cowpea                           1966                             5                                6022                             1.76
4                                Cowpea                           1967                             5                                12208                            1.76
4                                Cowpea                           1968                             5                                2955                             1.76
4                                Cowpea                           1969                             5                                7185                             1.76
4                                Cowpea                           1970                             5                                5336                             1.76
4                                Cowpea                           1971                             5                                8940                             1.76
4                                Cowpea                           1972                             5                                10441                            1.76
4                                Cowpea                           1973                             5                                6827                             1.76
4                                Cowpea                           1974                             5                                13827                            1.76
4                                Cowpea                           1975                             5                                13771                            1.76
4                                Cowpea                           1976                             5                                7128                             1.76
4                                Cowpea                           1977                             5                                0                                1.76
4                                Cowpea                           1978                             5                                16329                            1.76
4                                Cowpea                           1979                             5                                0                                1.76
4                                Cowpea                           1980                             5                                6843                             1.76
4                                Cowpea                           1981                             5                                4386                             1.76
4                                Cowpea                           1982                             5                                3805                             1.76
4                                Cowpea                           1983                             5                                2156                             1.76
4                                Cowpea                           1984                             5                                2400                             1.76
4                                Cowpea                           1985                             5                                8190                             1.76
4                                Cowpea                           1986                             5                                0                                1.76
4                                Cowpea                           1987                             5                                5428                             1.76
4                                Cowpea                           1988                             5                                8921                             1.76
4                                Cowpea                           1989                             5                                10173                            1.76
4                                Cowpea                           1990                             5                                9592                             1.76
4                                Cowpea                           1991                             5                                5766                             1.76
4                                Cowpea                           1992                             5                                0                                1.76
4                                Cowpea                           1993                             5                                8519                             1.76
4                                Cowpea                           1994                             5                                4491                             1.76
4                                Cowpea                           1995                             5                                0                                1.76
4                                Cowpea                           1996                             5                                15267                            1.76
4                                Cowpea                           1997                             5                                9990                             1.76
4                                Cowpea                           1998                             5                                10046                            1.76
4                                Cowpea                           1999                             5                                5621                             1.76
4                                Cowpea                           2000                             5                                11893                            1.76
3                                Sugargraze                       1977                             4                                0                                0.48
3                                Sugargraze                       1979                             4                                0                                0.48
3                                Sugargraze                       1986                             4                                0                                0.48
3                                Sugargraze                       1992                             4                                0                                0.48
4                                Sugargraze                       1977                             4                                0                                0.48
4                                Sugargraze                       1979                             4                                0                                0.48
4                                Sugargraze                       1986                             4                                0                                0.48
4                                Sugargraze                       1992                             4                                0                                0.48
3                                Mucuna                           1952                             4                                9797                             2.24
3                                Mucuna                           1953                             4                                11345                            2.24
3                                Mucuna                           1954                             4                                8489                             2.24
3                                Mucuna                           1955                             4                                13007                            2.24
3                                Mucuna                           1956                             4                                8891                             2.24
3                                Mucuna                           1957                             4                                8199                             2.24
3                                Mucuna                           1958                             4                                6949                             2.24
3                                Mucuna                           1959                             4                                0                                2.24
3                                Mucuna                           1960                             4                                6335                             2.24
3                                Mucuna                           1961                             4                                0                                2.24
3                                Mucuna                           1962                             4                                5358                             2.24
3                                Mucuna                           1963                             4                                0                                2.24
3                                Mucuna                           1964                             4                                6566                             2.24
3                                Mucuna                           1965                             4                                3395                             2.24
3                                Mucuna                           1966                             4                                5973                             2.24
3                                Mucuna                           1967                             4                                0                                2.24
3                                Mucuna                           1968                             4                                6364                             2.24
3                                Mucuna                           1969                             4                                0                                2.24
3                                Mucuna                           1970                             4                                4846                             2.24
3                                Mucuna                           1971                             4                                0                                2.24
3                                Mucuna                           1972                             4                                7882                             2.24
3                                Mucuna                           1973                             4                                0                                2.24
3                                Mucuna                           1974                             4                                11071                            2.24
3                                Mucuna                           1975                             4                                10699                            2.24
3                                Mucuna                           1976                             4                                9845                             2.24
3                                Mucuna                           1977                             4                                10396                            2.24
3                                Mucuna                           1978                             4                                8438                             2.24
3                                Mucuna                           1979                             4                                6380                             2.24
3                                Mucuna                           1980                             4                                5723                             2.24
3                                Mucuna                           1981                             4                                3472                             2.24
3                                Mucuna                           1982                             4                                3278                             2.24
3                                Mucuna                           1983                             4                                2101                             2.24
3                                Mucuna                           1984                             4                                2335                             2.24
3                                Mucuna                           1985                             4                                0                                2.24
3                                Mucuna                           1986                             4                                4434                             2.24
3                                Mucuna                           1987                             4                                0                                2.24
3                                Mucuna                           1988                             4                                11006                            2.24
3                                Mucuna                           1989                             4                                0                                2.24
3                                Mucuna                           1990                             4                                5545                             2.24
3                                Mucuna                           1991                             4                                9867                             2.24
3                                Mucuna                           1992                             4                                4946                             2.24
3                                Mucuna                           1993                             4                                0                                2.24
3                                Mucuna                           1994                             4                                4603                             2.24
3                                Mucuna                           1995                             4                                0                                2.24
3                                Mucuna                           1996                             4                                9359                             2.24
3                                Mucuna                           1997                             4                                0                                2.24
3                                Mucuna                           1998                             4                                6162                             2.24
3                                Mucuna                           1999                             4                                6143                             2.24
3                                Mucuna                           2000                             4                                12544                            2.24
2                                Mucuna                           1952                             4                                9797                             2.24
2                                Mucuna                           1953                             4                                11345                            2.24
2                                Mucuna                           1954                             4                                8489                             2.24
2                                Mucuna                           1955                             4                                13007                            2.24
2                                Mucuna                           1956                             4                                8891                             2.24
2                                Mucuna                           1957                             4                                8199                             2.24
2                                Mucuna                           1958                             4                                6949                             2.24
2                                Mucuna                           1959                             4                                0                                2.24
2                                Mucuna                           1960                             4                                6335                             2.24
2                                Mucuna                           1961                             4                                0                                2.24
2                                Mucuna                           1962                             4                                5358                             2.24
2                                Mucuna                           1963                             4                                0                                2.24
2                                Mucuna                           1964                             4                                6566                             2.24
2                                Mucuna                           1965                             4                                3395                             2.24
2                                Mucuna                           1966                             4                                5973                             2.24
2                                Mucuna                           1967                             4                                0                                2.24
2                                Mucuna                           1968                             4                                6364                             2.24
2                                Mucuna                           1969                             4                                0                                2.24
2                                Mucuna                           1970                             4                                4846                             2.24
2                                Mucuna                           1971                             4                                0                                2.24
2                                Mucuna                           1972                             4                                7882                             2.24
2                                Mucuna                           1973                             4                                0                                2.24
2                                Mucuna                           1974                             4                                11071                            2.24
2                                Mucuna                           1975                             4                                10699                            2.24
2                                Mucuna                           1976                             4                                9845                             2.24
2                                Mucuna                           1977                             4                                10396                            2.24
2                                Mucuna                           1978                             4                                8438                             2.24
2                                Mucuna                           1979                             4                                6380                             2.24
2                                Mucuna                           1980                             4                                5723                             2.24
2                                Mucuna                           1981                             4                                3472                             2.24
2                                Mucuna                           1982                             4                                3278                             2.24
2                                Mucuna                           1983                             4                                2101                             2.24
2                                Mucuna                           1984                             4                                2335                             2.24
