ApsimVersion = 7.7
Title = 19b) Simunye 1994-95 NCo376 1R Irrigation Treatment 2
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     01/10/1994        simunye        1994-95          2.000           1994            274             53          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000           9.02           9.02           5.32           3.54           0.68          0.040          1.000          1.000           0.14            0.14           0.00           0.10           0.05           0.00           0.01           0.02           0.01          1.000           44.8           28.1           23.2           12.3            6.5            5.6            4.8            5.6            7.5            7.5            0.4         72.330         22.658         11.908          6.525          3.337          2.257          1.282          1.001          1.000          1.006           34.4            0.0            0.0            0.0            0.0            0.1            1.3            2.8            3.7            3.7         55.543          0.037          0.000          0.000          0.000          0.022          0.355          0.499          0.500          0.494          2.856          2.856          0.000        560.000         339.65          3.000           0.41           0.49          -0.00                 0.68                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     02/10/1994        simunye        1994-95          2.000           1994            275             54          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000           9.59           9.59           5.68           3.75           0.68          0.045          1.000          1.000           0.14            0.14           0.00           0.10           0.05           0.00           0.01           0.02           0.01          1.000           47.8           27.3           22.8           12.5            6.7            5.9            5.4            5.6            7.5            7.5            0.4         77.031         22.004         11.675          6.589          3.455          2.348          1.448          1.002          1.000          1.006           31.7            0.0            0.0            0.0            0.0            0.0            1.1            2.8            3.7            3.7         51.201          0.040          0.000          0.000          0.000          0.008          0.296          0.499          0.500          0.494          2.994          2.994          0.000        570.000         339.08          3.000           0.57           0.68           0.00                 0.68                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     03/10/1994        simunye        1994-95          2.000           1994            276             55          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          10.12          10.12           6.02           3.95           0.68          0.048          1.000          1.000           0.14            0.14           0.00           0.10           0.05           0.00           0.01           0.02           0.01          1.000           48.0           26.9           22.4           12.4            6.8            6.0            5.9            5.6            7.5            7.6            0.4         77.465         21.728         11.493          6.549          3.480          2.380          1.584          1.002          1.000          1.007           31.7            0.1            0.0            0.0            0.0            0.0            0.9            2.8            3.7            3.7         51.201          0.042          0.000          0.000          0.000          0.000          0.246          0.498          0.500          0.493          3.153          3.153          0.000        580.000         338.51          3.000           0.54           0.64          -0.00                 0.68                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     04/10/1994        simunye        1994-95          2.000           1994            277             56          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          10.41          10.41           6.20           4.05           0.68          0.050          1.000          1.000           0.14            0.14           0.00           0.10           0.05           0.00           0.01           0.02           0.01          1.000           48.3           26.7           22.2           12.3            6.8            5.9            6.3            5.6            7.5            7.6            0.2         77.921         21.523         11.401          6.501          3.468          2.377          1.685          1.004          1.000          1.007           31.7            0.1            0.0            0.0            0.0            0.0            0.8            2.8            3.7            3.7         51.201          0.044          0.000          0.000          0.000          0.000          0.204          0.497          0.500          0.493          3.260          3.260          0.000        590.000         337.89          3.000           0.29           0.35          -0.00                 0.68                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     05/10/1994        simunye        1994-95          2.000           1994            278             57          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          10.79          10.79           6.44           4.19           0.68          0.053          1.000          1.000           0.14            0.14           0.00           0.10           0.05           0.00           0.01           0.01           0.01          1.000           48.6           26.4           22.2           12.2            6.7            5.9            6.5            5.8            7.5            7.6            0.2         78.387         21.315         11.363          6.466          3.450          2.364          1.742          1.034          1.000          1.008           31.7            0.1            0.0            0.0            0.0            0.0            0.6            2.7            3.7            3.7         51.201          0.045          0.000          0.000          0.000          0.000          0.169          0.475          0.500          0.492          3.359          3.359          0.000        600.000         337.29          3.000           0.38           0.46          -0.00                 0.68                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     06/10/1994        simunye        1994-95          2.000           1994            279             58          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          11.44          11.44           6.85           4.43           0.67          0.058          1.000          1.000           0.14            0.14           0.00           0.10           0.05           0.00           0.01           0.01           0.01          1.000           48.9           26.2           22.1           12.2            6.7            5.9            6.6            6.1            7.5            7.6            0.1         78.855         21.105         11.347          6.443          3.434          2.349          1.773          1.090          1.000          1.008           31.7            0.1            0.0            0.0            0.0            0.0            0.5            2.4            3.7            3.7         51.201          0.046          0.000          0.000          0.000          0.000          0.139          0.430          0.500          0.492          3.444          3.444          0.000        610.000         336.75          3.000           0.65           0.78          -0.00                 0.68                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     07/10/1994        simunye        1994-95          2.000           1994            280             59          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          12.35          12.35           7.42           4.77           0.67          0.065          1.000          1.000           0.15            0.15           0.00           0.10           0.05           0.00           0.01           0.01           0.01          1.000           49.2           25.9           22.1           12.1            6.7            5.8            6.7            6.5            7.5            7.6            0.1         79.319         20.876         11.330          6.426          3.421          2.335          1.793          1.156          1.000          1.009           31.7            0.1            0.0            0.0            0.0            0.0            0.4            2.1            3.7            3.7         51.201          0.047          0.000          0.000          0.000          0.000          0.114          0.373          0.500          0.491          3.552          3.552          0.000        620.000         336.26          3.000           0.91           1.09           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     08/10/1994        simunye        1994-95          2.000           1994            281             60          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          13.33          13.33           8.04           5.13           0.67          0.072          1.000          1.000           0.16            0.16           0.00           0.11           0.05           0.00           0.01           0.01           0.01          1.000           49.5           25.6           22.0           12.1            6.7            5.8            6.8            6.8            7.5            7.6            0.0         79.776         20.642         11.307          6.416          3.410          2.323          1.807          1.216          1.000          1.009           31.7            0.1            0.0            0.0            0.0            0.0            0.3            1.8            3.7            3.7         51.201          0.048          0.000          0.000          0.000          0.000          0.093          0.318          0.500          0.491          3.657          3.657          0.000        630.000         335.78          3.000           0.99           1.18           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     09/10/1994        simunye        1994-95          2.000           1994            282             61          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          14.48          14.48           8.76           5.56           0.67          0.080          1.000          1.000           0.17            0.17           0.00           0.12           0.05           0.00           0.01           0.01           0.01          1.000           49.7           25.3           22.0           12.1            6.6            5.8            6.8            7.1            7.5            7.6            0.0         80.224         20.413         11.282          6.405          3.405          2.312          1.818          1.266          1.000          1.010           31.7            0.1            0.0            0.0            0.0            0.0            0.3            1.5            3.7            3.7         51.201          0.048          0.000          0.000          0.000          0.000          0.075          0.270          0.500          0.490          3.791          3.791          0.000        640.000         335.34          3.000           1.14           1.37           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     10/10/1994        simunye        1994-95          2.000           1994            283             62          alive              1          0.000            0.0          0.000          3.700          0.002           0.16           0.00          0.000          0.000          0.000          15.50          15.50           9.40           5.94           0.67          0.087          1.000          1.000           0.18            0.18           0.00           0.13           0.05           0.00           0.01           0.01           0.01          1.000           50.0           25.0           21.9           12.1            6.6            5.8            6.9            7.4            7.5            7.6            0.0         80.661         20.190         11.253          6.391          3.404          2.303          1.827          1.308          1.000          1.011           31.7            0.1            0.0            0.0            0.0            0.0            0.2            1.3            3.7            3.7         51.201          0.048          0.000          0.000          0.000          0.000          0.060          0.230          0.500          0.489          3.976          3.976          0.000        650.000         334.87          3.000           1.02           1.23           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     11/10/1994        simunye        1994-95          2.000           1994            284             63          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          16.02          16.02           9.73           6.13           0.67          0.091          1.000          1.000           0.18            0.18           0.00           0.14           0.05           0.00           0.01           0.01           0.01          1.000           50.3           24.8           21.9           12.1            6.6            5.7            6.9            7.6            7.5            7.6            0.0         81.088         20.003         11.233          6.378          3.403          2.294          1.834          1.342          1.000          1.011           31.7            0.1            0.0            0.0            0.0            0.0            0.2            1.1            3.7            3.7         51.201          0.048          0.000          0.000          0.000          0.000          0.047          0.195          0.500          0.489          4.065          4.065          0.000        660.000         334.31          3.000           0.52           0.62          -0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     12/10/1994        simunye        1994-95          2.000           1994            285             64          alive              1          0.000            0.0          0.000          2.500          0.002           0.16           0.00          0.000          0.000          0.000          16.90          16.90          10.29           6.46           0.67          0.097          1.000          1.000           0.19            0.19           0.00           0.14           0.05           0.00           0.01           0.01           0.01          1.000           50.5           24.6           21.9           12.0            6.6            5.7            6.9            7.7            7.5            7.6            0.0         81.499         19.814         11.209          6.365          3.402          2.287          1.840          1.372          1.000          1.012           31.7            0.1            0.0            0.0            0.0            0.0            0.1            0.9            3.7            3.7         51.201          0.048          0.001          0.000          0.000          0.000          0.036          0.166          0.500          0.488          4.169          4.169          0.000        670.000         333.81          3.000           0.88           1.06          -0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     13/10/1994        simunye        1994-95          2.000           1994            286             65          alive              1          0.000            0.0          0.000         13.000          0.002           0.16           0.00          0.000          0.000          0.000          17.55          17.55          10.70           6.70           0.67          0.102          1.000          1.000           0.20            0.20           0.00           0.15           0.05           0.00           0.01           0.01           0.01          1.000           54.2           25.9           21.8           12.0            6.6            5.7            6.9            7.9            7.5            7.6            0.0         87.360         20.879         11.193          6.354          3.402          2.281          1.845          1.396          1.001          1.013           26.8            0.1            0.0            0.0            0.0            0.0            0.1            0.8            3.7            3.7         43.182          0.049          0.001          0.000          0.000          0.000          0.028          0.141          0.500          0.487          4.278          4.278          0.000        680.000         333.28          3.000           0.65           0.78           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     14/10/1994        simunye        1994-95          2.000           1994            287             66          alive              1          0.000            0.0          0.000         13.800          0.002           0.16           0.00          0.000          0.000          0.000          18.40          18.40          11.23           7.01           0.67          0.108          1.000          1.000           0.21            0.21           0.00           0.16           0.05           0.00           0.01           0.01           0.01          1.000           41.0           38.7           25.1           12.7            6.8            5.7            6.9            8.0            7.5            7.6            0.0         66.098         31.249         12.852          6.732          3.466          2.291          1.852          1.419          1.001          1.013           22.8            0.1            0.0            0.0            0.0            0.0            0.1            0.7            3.7            3.7         36.718          0.049          0.001          0.000          0.000          0.000          0.020          0.120          0.499          0.487          4.403          4.403          0.000        690.000         332.78          3.000           0.85           1.02           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     15/10/1994        simunye        1994-95          2.000           1994            288             67          alive              1          0.000            0.0          0.000          9.000          0.002           0.16           0.00          0.000          0.000          0.000          19.27          19.27          11.77           7.33           0.67          0.115          1.000          1.000           0.21            0.21           0.00           0.17           0.05           0.00           0.01           0.01           0.01          1.000           33.4           42.6           29.2           14.2            7.2            5.9            7.0            8.1            7.5            7.6            0.1         53.912         34.336         14.980          7.529          3.699          2.347          1.867          1.447          1.001          1.014           19.9            0.1            0.0            0.0            0.0            0.0            0.1            0.6            3.7            3.6         32.128          0.049          0.001          0.000          0.000          0.000          0.015          0.101          0.499          0.486          4.497          4.497          0.000        700.000         332.29          3.000           0.86           1.04           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     16/10/1994        simunye        1994-95          2.000           1994            289             68          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          20.77          20.77          12.72           7.89           0.66          0.126          1.000          1.000           0.22            0.22           0.00           0.18           0.05           0.00           0.01           0.01           0.01          1.000           35.3           40.3           30.4           15.2            7.7            6.1            7.1            8.3            7.5            7.6            0.2         56.914         32.515         15.570          8.050          3.931          2.421          1.886          1.482          1.001          1.015           17.2            0.1            0.0            0.0            0.0            0.0            0.0            0.5            3.7            3.6         27.711          0.049          0.001          0.000          0.000          0.000          0.010          0.086          0.499          0.485          4.629          4.629          0.000        710.000         331.92          3.000           1.51           1.81           0.00                 0.67                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     17/10/1994        simunye        1994-95          2.000           1994            290             69          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          22.98          22.98          14.11           8.71           0.66          0.141          1.000          1.000           0.24            0.24           0.00           0.19           0.05           0.00           0.01           0.01           0.01          1.000           36.0           39.0           30.2           15.6            7.9            6.2            7.1            8.5            7.5            7.6            0.2         58.116         31.416         15.509          8.237          4.069          2.478          1.902          1.519          1.001          1.016           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.4            3.7            3.6         27.029          0.050          0.001          0.000          0.000          0.000          0.006          0.072          0.499          0.485          4.735          4.735          0.000        720.000         331.70          3.000           2.21           2.65          -0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     18/10/1994        simunye        1994-95          2.000           1994            291             70          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          25.18          25.18          15.50           9.52           0.66          0.157          1.000          1.000           0.27            0.27           0.00           0.21           0.05           0.00           0.01           0.01           0.01          1.000           36.4           38.4           29.9           15.6            8.0            6.3            7.2            8.7            7.5            7.6            0.2         58.722         30.952         15.316          8.233          4.112          2.505          1.911          1.554          1.002          1.016           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.3            3.7            3.6         27.029          0.050          0.002          0.000          0.000          0.000          0.003          0.060          0.499          0.484          4.877          4.877          0.000        730.000         331.48          3.000           2.20           2.64          -0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     19/10/1994        simunye        1994-95          2.000           1994            292             71          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          27.62          27.62          17.03          10.43           0.66          0.175          1.000          1.000           0.29            0.29           0.00           0.23           0.06           0.00           0.01           0.01           0.01          1.000           36.8           37.9           29.7           15.5            8.0            6.3            7.2            8.9            7.5            7.6            0.1         59.346         30.554         15.225          8.187          4.108          2.509          1.911          1.582          1.002          1.017           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.3            3.7            3.6         27.029          0.049          0.002          0.000          0.000          0.000          0.000          0.049          0.498          0.483          5.057          5.057          0.000        740.000         331.30          3.000           2.44           2.92           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     20/10/1994        simunye        1994-95          2.000           1994            293             72          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          30.46          30.46          18.82          11.48           0.66          0.196          1.000          1.000           0.32            0.32           0.00           0.26           0.06           0.00           0.01           0.01           0.01          1.000           37.2           37.4           29.6           15.4            8.0            6.3            7.1            9.0            7.5            7.6            0.1         59.971         30.153         15.175          8.149          4.089          2.500          1.905          1.602          1.002          1.018           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.2            3.7            3.6         27.029          0.048          0.002          0.000          0.000          0.000          0.000          0.040          0.498          0.482          5.250          5.250          0.000        750.000         331.21          3.000           2.84           3.41           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     21/10/1994        simunye        1994-95          2.000           1994            294             73          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          33.65          33.65          20.83          12.66           0.66          0.219          1.000          1.000           0.35            0.35           0.00           0.28           0.07           0.00           0.01           0.01           0.01          1.000           37.6           36.9           29.5           15.4            8.0            6.2            7.1            9.1            7.5            7.6            0.0         60.582         29.761         15.119          8.127          4.078          2.487          1.896          1.615          1.003          1.019           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.2            3.7            3.6         27.029          0.046          0.002          0.000          0.000          0.000          0.000          0.033          0.497          0.481          5.461          5.461          0.000        760.000         331.18          3.000           3.19           3.83           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     22/10/1994        simunye        1994-95          2.000           1994            295             74          alive              1          0.000            0.0          0.000          1.000          0.002           0.16           0.00          0.000          0.000          0.000          35.26          35.26          21.84          13.25           0.66          0.230          1.000          1.000           0.38            0.38           0.00           0.30           0.07           0.00           0.01           0.01           0.01          1.000           37.9           36.5           29.4           15.3            7.9            6.2            7.1            9.1            7.5            7.6            0.0         61.185         29.415         15.068          8.100          4.073          2.476          1.890          1.623          1.003          1.020           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.1            3.7            3.6         27.029          0.046          0.003          0.000          0.000          0.000          0.000          0.026          0.497          0.480          5.607          5.607          0.000        770.000         330.84          3.000           1.60           1.93           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     23/10/1994        simunye        1994-95          2.000           1994            296             75          alive              1          0.000            0.0          0.000          1.800          0.002           0.16           0.00          0.000          0.000          0.000          36.71          36.71          22.76          13.79           0.66          0.241          1.000          1.000           0.40            0.40           0.00           0.32           0.08           0.00           0.01           0.01           0.01          1.000           38.3           36.1           29.3           15.3            7.9            6.2            7.1            9.2            7.5            7.7            0.0         61.740         29.119         15.026          8.077          4.070          2.467          1.885          1.628          1.004          1.021           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.1            3.7            3.6         27.029          0.047          0.004          0.000          0.000          0.000          0.000          0.020          0.496          0.480          5.707          5.707          0.000        780.000         330.47          3.000           1.45           1.74           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     24/10/1994        simunye        1994-95          2.000           1994            297             76          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          40.40          40.40          25.08          15.16           0.66          0.268          1.000          1.000           0.43            0.43           0.00           0.34           0.08           0.00           0.01           0.01           0.01          1.000           38.6           35.7           29.2           15.2            7.9            6.2            7.1            9.2            7.5            7.7            0.0         62.301         28.755         14.965          8.053          4.067          2.462          1.882          1.631          1.005          1.021           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.1            3.7            3.6         27.029          0.049          0.004          0.001          0.000          0.000          0.000          0.016          0.496          0.479          5.865          5.865          0.000        790.000         330.55          3.000           3.70           4.44          -0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     25/10/1994        simunye        1994-95          2.000           1994            298             77          alive              1          0.000            0.0          0.000          1.000          0.002           0.16           0.00          0.000          0.000          0.000          42.98          42.98          26.70          16.11           0.66          0.286          1.000          1.000           0.46            0.46           0.00           0.37           0.09           0.00           0.01           0.01           0.01          1.000           39.0           35.2           29.1           15.2            7.9            6.1            7.0            9.2            7.5            7.7            0.0         62.850         28.405         14.900          8.024          4.061          2.455          1.879          1.634          1.006          1.022           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.1            3.7            3.6         27.029          0.051          0.005          0.001          0.000          0.000          0.000          0.012          0.495          0.478          6.019          6.019          0.000        800.000         330.40          3.000           2.58           3.09           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     26/10/1994        simunye        1994-95          2.000           1994            299             78          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          47.03          47.03          29.26          17.62           0.66          0.316          1.000          1.000           0.50            0.50           0.00           0.40           0.10           0.00           0.01           0.01           0.01          1.000           39.3           34.7           28.9           15.1            7.9            6.1            7.0            9.2            7.5            7.7            0.0         63.391         28.021         14.824          7.994          4.055          2.449          1.877          1.635          1.006          1.023           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.1            3.7            3.6         27.029          0.053          0.006          0.001          0.001          0.000          0.000          0.009          0.494          0.477          6.191          6.191          0.000        810.000         330.55          3.000           4.06           4.87           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     27/10/1994        simunye        1994-95          2.000           1994            300             79          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          50.87          50.87          31.67          19.04           0.66          0.343          1.000          1.000           0.55            0.55           0.00           0.44           0.11           0.00           0.01           0.01           0.01          1.000           39.6           34.2           28.7           15.0            7.9            6.1            7.0            9.2            7.6            7.7            0.0         63.918         27.601         14.729          7.960          4.048          2.442          1.875          1.637          1.007          1.024           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.0            3.7            3.6         27.029          0.054          0.006          0.002          0.001          0.000          0.000          0.007          0.493          0.476          6.368          6.368          0.000        820.000         330.66          3.000           3.83           4.60          -0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     28/10/1994        simunye        1994-95          2.000           1994            301             80          alive              1          0.000            0.0          0.000          0.500          0.002           0.16           0.00          0.000          0.000          0.000          52.96          52.96          32.99          19.81           0.66          0.359          1.000          1.000           0.58            0.58           0.00           0.46           0.11           0.00           0.01           0.01           0.01          1.000           39.9           33.9           28.6           15.0            7.9            6.1            7.0            9.2            7.6            7.7            0.0         64.428         27.335         14.677          7.934          4.041          2.433          1.868          1.637          1.008          1.025           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.0            3.7            3.6         27.029          0.055          0.006          0.002          0.001          0.000          0.000          0.004          0.492          0.475          6.517          6.517          0.000        830.000         330.42          3.000           2.09           2.51           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     29/10/1994        simunye        1994-95          2.000           1994            302             81          alive              1          0.000            0.0          0.000          0.600          0.002           0.16           0.00          0.000          0.000          0.000          55.61          55.61          34.66          20.79           0.66          0.378          1.000          1.000           0.60            0.60           0.00           0.48           0.12           0.00           0.01           0.01           0.01          1.000           40.3           33.6           28.5           14.9            7.9            6.1            7.0            9.2            7.6            7.7            0.0         64.932         27.057         14.620          7.907          4.034          2.426          1.863          1.638          1.009          1.026           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.0            3.7            3.6         27.029          0.056          0.007          0.003          0.002          0.000          0.000          0.003          0.491          0.474          6.617          6.617          0.000        840.000         330.29          3.000           2.66           3.19           0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     30/10/1994        simunye        1994-95          2.000           1994            303             82          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          60.71          60.71          37.87          22.68           0.66          0.415          1.000          1.000           0.65            0.65           0.00           0.53           0.13           0.00           0.01           0.01           0.01          1.000           40.6           33.0           28.3           14.9            7.8            6.0            7.0            9.2            7.6            7.7            0.0         65.429         26.616         14.504          7.867          4.023          2.418          1.861          1.638          1.011          1.027           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.0            3.7            3.5         27.029          0.057          0.007          0.003          0.002          0.000          0.000          0.001          0.490          0.473          6.769          6.769          0.000        850.000         330.64          3.000           5.10           6.12          -0.00                 0.66                 0.00                0.00
 "19b Simunye 1994_95 NCo376 1R Irrigation Treatment 2"        paddock     31/10/1994        simunye        1994-95          2.000           1994            304             83          alive              1          0.000            0.0          0.000          0.000          0.002           0.16           0.00          0.000          0.000          0.000          66.67          66.67          41.62          24.89           0.66          0.458          1.000          1.000           0.71            0.71           0.00           0.57           0.14           0.00           0.01           0.01           0.01          1.000           40.9           32.5           28.0           14.8            7.8            6.0            7.0            9.2            7.6            7.7            0.0         65.902         26.192         14.381          7.821          4.008          2.408          1.856          1.638          1.012          1.028           16.8            0.1            0.0            0.0            0.0            0.0            0.0            0.0            3.7            3.5         27.029          0.057          0.008          0.003          0.002          0.000          0.000          0.000          0.489          0.472          6.910          6.910          0.000        860.000         331.18          3.000           5.96           7.15          -0.00                 0.66                 0.00                0.00
