ApsimVersion = 7.7
Title = 9c) Bambaroo 1995-96 Q124 P Rainfed
                       SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                   ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     18/09/1995       bambaroo        1995-96          3.000           1995            261             75          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.7           12.6           11.6            8.0            6.7           12.4            0.0         38.207          4.863          2.968          2.060          1.707          1.591            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.111          0.036          0.022          0.010          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     19/09/1995       bambaroo        1995-96          3.000           1995            262             76          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.7           12.7           11.6            8.1            6.7           12.4            0.0         38.222          4.895          2.979          2.067          1.711          1.592            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.110          0.036          0.022          0.010          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     20/09/1995       bambaroo        1995-96          3.000           1995            263             77          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.7           12.8           11.7            8.1            6.7           12.4            0.0         38.236          4.928          2.991          2.074          1.714          1.593            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.110          0.036          0.022          0.010          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     21/09/1995       bambaroo        1995-96          3.000           1995            264             78          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.7           12.9           11.7            8.1            6.7           12.4            0.0         38.251          4.963          3.003          2.082          1.718          1.595            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.109          0.035          0.022          0.010          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     22/09/1995       bambaroo        1995-96          3.000           1995            265             79          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.7           13.0           11.8            8.1            6.7           12.4            0.0         38.265          4.999          3.015          2.089          1.721          1.596            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.108          0.035          0.022          0.010          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     23/09/1995       bambaroo        1995-96          3.000           1995            266             80          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.8           13.1           11.8            8.2            6.7           12.5            0.0         38.280          5.035          3.027          2.097          1.725          1.598            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.107          0.035          0.021          0.010          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     24/09/1995       bambaroo        1995-96          3.000           1995            267             81          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.8           13.2           11.9            8.2            6.7           12.5            0.0         38.295          5.073          3.040          2.104          1.728          1.599            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.107          0.035          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     25/09/1995       bambaroo        1995-96          3.000           1995            268             82          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.8           13.3           11.9            8.2            6.8           12.5            0.0         38.310          5.113          3.053          2.113          1.732          1.601            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.105          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     26/09/1995       bambaroo        1995-96          3.000           1995            269             83          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.8           13.4           12.0            8.3            6.8           12.5            0.0         38.325          5.154          3.067          2.121          1.736          1.602            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.104          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     27/09/1995       bambaroo        1995-96          3.000           1995            270             84          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.8           13.5           12.0            8.3            6.8           12.5            0.0         38.340          5.195          3.080          2.129          1.740          1.604            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.103          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     28/09/1995       bambaroo        1995-96          3.000           1995            271             85          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.9           13.6           12.1            8.3            6.8           12.5            0.0         38.356          5.235          3.094          2.137          1.744          1.605            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.102          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     29/09/1995       bambaroo        1995-96          3.000           1995            272             86          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.9           13.7           12.1            8.4            6.8           12.5            0.0         38.371          5.274          3.107          2.145          1.748          1.607            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.102          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     30/09/1995       bambaroo        1995-96          3.000           1995            273             87          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.9           13.8           12.2            8.4            6.8           12.5            0.0         38.387          5.311          3.120          2.153          1.752          1.608            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.102          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     01/10/1995       bambaroo        1995-96          3.000           1995            274             88          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.9           13.9           12.2            8.4            6.8           12.6            0.0         38.403          5.345          3.132          2.160          1.755          1.609            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.103          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     02/10/1995       bambaroo        1995-96          3.000           1995            275             89          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           49.9           14.0           12.3            8.5            6.9           12.6            0.0         38.419          5.380          3.144          2.168          1.759          1.611            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.103          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     03/10/1995       bambaroo        1995-96          3.000           1995            276             90          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.0           14.1           12.3            8.5            6.9           12.6            0.0         38.435          5.418          3.157          2.175          1.762          1.612            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.103          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     04/10/1995       bambaroo        1995-96          3.000           1995            277             91          alive              0          0.000            0.0          0.000          1.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.0           14.2           12.4            8.5            6.9           12.6            0.0         38.451          5.456          3.170          2.183          1.766          1.614            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.103          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     05/10/1995       bambaroo        1995-96          3.000           1995            278             92          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.0           14.3           12.4            8.5            6.9           12.6            0.0         38.467          5.495          3.183          2.191          1.770          1.615            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.102          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     06/10/1995       bambaroo        1995-96          3.000           1995            279             93          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.0           14.4           12.5            8.6            6.9           12.6            0.0         38.484          5.533          3.196          2.199          1.774          1.617            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.102          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     07/10/1995       bambaroo        1995-96          3.000           1995            280             94          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.1           14.5           12.5            8.6            6.9           12.6            0.0         38.500          5.572          3.209          2.207          1.778          1.618            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.101          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     08/10/1995       bambaroo        1995-96          3.000           1995            281             95          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.1           14.6           12.6            8.6            6.9           12.6            0.0         38.517          5.611          3.222          2.215          1.781          1.620            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.101          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     09/10/1995       bambaroo        1995-96          3.000           1995            282             96          alive              0          0.000            0.0          0.000          0.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.1           14.7           12.6            8.7            7.0           12.6            0.0         38.534          5.649          3.235          2.223          1.785          1.621            0.2            0.3            0.1            0.1            0.0            0.0          0.144          0.101          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     10/10/1995       bambaroo        1995-96          3.000           1995            283             97          alive              0          0.000            0.0          0.000         16.000          0.000           0.00           0.00          0.000          0.000          0.000           0.00           0.00           0.00           0.00           0.00          0.000          1.000          0.000           0.00            0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00          0.000           50.2           14.8           12.7            8.7            7.0           12.7            0.0         38.626          5.691          3.248          2.231          1.789          1.623            0.2            0.3            0.1            0.1            0.0            0.0          0.182          0.101          0.034          0.021          0.009          0.004          0.000          0.000          0.000        900.000           0.00          2.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     11/10/1995       bambaroo        1995-96          3.000           1995            284             98          alive              0          0.000            0.0          0.000         11.000          0.001           0.10           0.00          0.000          0.000          0.000           3.53           3.53           2.00           1.43           1.39          0.010          1.000          0.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.03           0.02          1.000           48.3           17.0           12.7            8.7            7.0           12.7            0.0         37.128          6.531          3.261          2.238          1.793          1.624            0.3            0.3            0.1            0.1            0.0            0.0          0.209          0.101          0.034          0.021          0.009          0.004          1.000          1.000          0.000        900.000         693.06          3.000           0.00           0.00           0.00                 0.00                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     12/10/1995       bambaroo        1995-96          3.000           1995            285             99          alive              0          0.000            0.0          0.000          5.000          0.001           0.10           0.00          0.000          0.000          0.000           3.66           3.66           2.08           1.48           1.39          0.011          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.03           0.02          1.000           46.6           18.8           12.8            8.8            7.0           12.7            0.0         35.872          7.249          3.274          2.246          1.796          1.626            0.3            0.3            0.1            0.1            0.0            0.0          0.228          0.102          0.034          0.021          0.009          0.004          1.163          1.163          0.000        910.000         691.69          3.000           0.13           0.15           0.00                 1.39                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     13/10/1995       bambaroo        1995-96          3.000           1995            286            100          alive              0          0.000            0.0          0.000          4.500          0.001           0.10           0.00          0.000          0.000          0.000           3.84           3.84           2.20           1.55           1.38          0.012          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.03           0.02          1.000           45.9           19.8           12.8            8.8            7.0           12.7            0.0         35.337          7.604          3.286          2.253          1.800          1.627            0.3            0.3            0.1            0.1            0.0            0.0          0.240          0.102          0.034          0.021          0.010          0.004          1.343          1.343          0.000        920.000         690.35          3.000           0.19           0.22          -0.00                 1.39                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     14/10/1995       bambaroo        1995-96          3.000           1995            287            101          alive              0          0.000            0.0          0.000          7.000          0.001           0.10           0.00          0.000          0.000          0.000           3.98           3.98           2.28           1.60           1.38          0.013          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.03           0.02          1.000           45.3           20.7           12.9            8.8            7.0           12.7            0.0         34.827          7.948          3.299          2.260          1.803          1.628            0.3            0.3            0.1            0.1            0.0            0.0          0.247          0.101          0.033          0.020          0.010          0.004          1.524          1.524          0.000        930.000         689.00          3.000           0.14           0.17          -0.00                 1.38                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     15/10/1995       bambaroo        1995-96          3.000           1995            288            102          alive              0          0.000           24.7          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           4.02           4.02           2.31           1.61           1.38          0.014          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.03           0.02          1.000           51.4           20.7           12.9            8.8            7.0           12.7            0.0         39.506          7.979          3.311          2.266          1.807          1.630           19.1            0.3            0.1            0.1            0.0            0.0         14.688          0.099          0.033          0.020          0.010          0.004          1.703          1.703          0.000        940.000         687.63          3.000           0.04           0.05          -0.00                 1.38                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     16/10/1995       bambaroo        1995-96          3.000           1995            289            103          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           4.12           4.12           2.37           1.65           1.38          0.014          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.03           0.02          1.000           56.1           20.8           13.0            8.9            7.1           12.7            0.0         43.122          8.006          3.323          2.273          1.810          1.631           14.5            0.3            0.1            0.1            0.0            0.0         11.191          0.098          0.032          0.020          0.010          0.004          1.859          1.859          0.000        950.000         686.27          3.000           0.10           0.12          -0.00                 1.38                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     17/10/1995       bambaroo        1995-96          3.000           1995            290            104          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           4.32           4.32           2.50           1.72           1.37          0.016          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.02          1.000           59.8           20.9           13.0            8.9            7.1           12.7            0.0         45.973          8.032          3.334          2.279          1.814          1.633           11.0            0.3            0.1            0.1            0.0            0.0          8.459          0.097          0.031          0.019          0.010          0.004          2.028          2.028          0.000        960.000         684.94          3.000           0.20           0.24           0.00                 1.38                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     18/10/1995       bambaroo        1995-96          3.000           1995            291            105          alive              0          0.000            0.0          0.000          9.500          0.001           0.10           0.00          0.000          0.000          0.000           4.49           4.49           2.60           1.78           1.37          0.017          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.02          1.000           61.1           22.4           13.0            8.9            7.1           12.7            0.0         47.014          8.615          3.345          2.285          1.817          1.634            8.3            0.2            0.1            0.1            0.0            0.0          6.412          0.095          0.030          0.019          0.010          0.004          2.205          2.205          0.000        970.000         683.60          3.000           0.16           0.19          -0.00                 1.37                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     19/10/1995       bambaroo        1995-96          3.000           1995            292            106          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           4.78           4.78           2.79           1.89           1.37          0.019          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.02          1.000           63.2           22.5           13.1            8.9            7.1           12.8            0.0         48.649          8.635          3.356          2.291          1.820          1.635            6.4            0.2            0.1            0.1            0.0            0.0          4.888          0.094          0.029          0.018          0.010          0.004          2.374          2.374          0.000        980.000         682.29          3.000           0.29           0.35           0.00                 1.37                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     20/10/1995       bambaroo        1995-96          3.000           1995            293            107          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           5.06           5.06           2.96           2.00           1.36          0.021          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.01          1.000           64.9           22.5           13.1            9.0            7.1           12.8            0.0         49.947          8.654          3.367          2.296          1.824          1.637            4.8            0.2            0.1            0.1            0.0            0.0          3.705          0.092          0.029          0.018          0.010          0.004          2.546          2.546          0.000        990.000         680.98          3.000           0.28           0.34          -0.00                 1.37                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     21/10/1995       bambaroo        1995-96          3.000           1995            294            108          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           5.39           5.39           3.17           2.12           1.36          0.023          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.01          1.000           66.3           22.6           13.2            9.0            7.1           12.8            0.0         51.017          8.675          3.377          2.302          1.827          1.638            3.6            0.2            0.1            0.1            0.0            0.0          2.755          0.090          0.028          0.017          0.010          0.004          2.713          2.713          0.000       1000.000         679.69          3.000           0.33           0.39          -0.00                 1.36                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     22/10/1995       bambaroo        1995-96          3.000           1995            295            109          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           5.78           5.78           3.42           2.26           1.36          0.026          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.01          1.000           67.5           22.6           13.2            9.0            7.1           12.8            0.0         51.896          8.697          3.388          2.308          1.831          1.640            2.6            0.2            0.1            0.1            0.0            0.0          2.002          0.087          0.026          0.017          0.010          0.004          2.914          2.914          0.000       1010.000         678.41          3.000           0.39           0.47           0.00                 1.36                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     23/10/1995       bambaroo        1995-96          3.000           1995            296            110          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           6.15           6.15           3.65           2.40           1.36          0.029          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.01          1.000           68.4           22.7           13.3            9.0            7.2           12.8            0.0         52.597          8.721          3.399          2.314          1.835          1.641            1.9            0.2            0.1            0.1            0.0            0.0          1.434          0.084          0.025          0.016          0.010          0.004          3.118          3.118          0.000       1020.000         677.12          3.000           0.37           0.44           0.00                 1.36                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     24/10/1995       bambaroo        1995-96          3.000           1995            297            111          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           6.46           6.46           3.85           2.52           1.35          0.031          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.02           0.01          1.000           69.1           22.7           13.3            9.1            7.2           12.8            0.0         53.145          8.746          3.411          2.321          1.839          1.643            1.3            0.2            0.1            0.1            0.0            0.0          1.018          0.081          0.024          0.016          0.010          0.004          3.323          3.323          0.000       1030.000         675.83          3.000           0.31           0.37          -0.00                 1.36                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     25/10/1995       bambaroo        1995-96          3.000           1995            298            112          alive              0          0.000            0.0          0.000          0.000          0.001           0.10           0.00          0.000          0.000          0.000           6.83           6.83           4.08           2.65           1.35          0.034          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.01           0.01          1.000           69.6           22.8           13.3            9.1            7.2           12.8            0.0         53.565          8.772          3.422          2.327          1.843          1.644            0.9            0.2            0.1            0.1            0.0            0.0          0.728          0.078          0.023          0.015          0.010          0.004          3.522          3.522          0.000       1040.000         674.55          3.000           0.37           0.44           0.00                 1.35                 0.00                0.00
 "9c Bambaroo 1995_96 Q124 P Rainfed"        paddock     26/10/1995       bambaroo        1995-96          3.000           1995            299            113          alive              0          0.000            0.0          0.000         16.000          0.001           0.10           0.00          0.000          0.000          0.000           7.41           7.41           4.44           2.87           1.35          0.038          1.000          1.000           0.09            0.09           0.00           0.06           0.03           0.01           0.01           0.01           0.01          1.000           63.8           28.7           13.7            9.1            7.2           12.8            0.0         49.081         11.035          3.516          2.333          1.847          1.646            0.7            0.2            0.1            0.1            0.0            0.0          0.542          0.074          0.022          0.015          0.009          0.004          3.706          3.706          0.000       1050.000         673.32          3.000           0.58           0.69          -0.00                 1.35                 0.00                0.00
