ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE2_T1
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()
     08/03/1997             59             67     5.61191100  1713.56191400   224.07375500   171.35619000    92.50439400    75.83237700    42.97355900    12.76342500     0.00000000     1.99915500     1.53247800     0.10444200     0.96609900     0.42364700     0.03829000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.20789900     2.03234600     0.90040400   163.42236300    17.30256500     0.47536100     1.00000000     3.83827100  2932.74948100   900.40382400     4.06851900    10.84876300    11.57192200     3.05903700     0.05016500     0.00076100     0.01957900     0.00841500     0.00139400     0.00000000      0.01957900     0.01989400     5.00000000    44.79938500     0.57737000     0.00625000     5.01255600    39.78683000     0.57111900     0.00643700     0.00643700     0.01287300     0.01287300     0.01287300     0.01287300     0.01287300     0.01287300     0.01287300     0.00000000  1580.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.90310100         0.00000000     0.36128700     0.02316300     0.02316300     2.07684800     0.36128700     7.19286000     0.70329700     2.05012500     2.28653700     0.36078600     0.00643900     0.00000000    -0.04419700    -0.16555800    -0.37392400  1580.62020300     3.94303300     1.57954100     1.70324500     0.66706400     0.37510200     0.29508700     0.87541900     2.58945600     2.64197800     2.63263800     0.34778700     0.41253100     0.44930200     0.44815100     0.42787600     0.39977600     0.36993000     0.33022100     0.32082700     0.33187000     0.02845700     0.04358500     0.08939900     0.08325400     0.06401900     0.03835100     0.01398700     0.00007400     0.00016300    -0.00000000     0.00933600     2.48107900   163.42236300     1.00000000     1.00000000     1.00000000     0.42028800     1.00000000    34.77868300    41.25311700    89.86047400    89.63021100    85.57519500    79.95520800    73.98601500    66.04412100    64.16539800    66.37392400         0.02236400        0.00079900     0.55644700     0.69059400
     09/03/1997             60             68     5.62570800  1742.07154300   227.03891500   174.20715000    93.26020300    76.58372600    43.99416000    13.20082500     0.00000000     2.01830200     1.54395400     0.10488000     0.96788800     0.43158400     0.03960200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.32985100     2.05957100     0.91765900   161.52700800    17.31289900     0.46994600     1.00000000     3.82242600  2977.23004800   917.65874800     3.79178100    10.72544900    11.68539000     2.85096300     0.04448100     0.00064700     0.01577000     0.00793700     0.00131200     0.00000000      0.01577000     0.01725500     4.45000000    45.62600700     0.58568800     0.00645900     5.19756500    40.42844200     0.57922800     0.00632700     0.00632700     0.01265300     0.01265300     0.01265300     0.01265300     0.01265300     0.01265300     0.01265300     0.00000000  1607.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.01685800     0.36671200     0.01979400     0.01979400     2.09664200     0.36671200     8.29833200     0.87266900     2.35296600     2.42674300     0.39676700     0.01398500     0.00000000    -0.03088400    -0.12504600    -0.29926300  1607.62020300     4.04106100     1.56315500     1.67798700     0.65664100     0.36856100     0.28680700     0.85186300     2.59458200     2.64214300     2.63010000     0.33675100     0.41083000     0.44778000     0.44744100     0.42768800     0.39973300     0.36992800     0.33015400     0.32062400     0.33149600     0.02657000     0.04434300     0.09106000     0.08513900     0.06565300     0.03935900     0.01436000     0.00005300     0.00017400    -0.00000000     0.00784500     2.52298400   161.52700800     1.00000000     1.00000000     1.00000000     0.41061800     1.00000000    33.67509800    41.08298900    89.55597700    89.48812100    85.53758200    79.94665500    73.98564100    66.03083000    64.12487000    66.29926300         0.01899800        0.00079600     0.56125100     0.69605000
     10/03/1997             61             69     5.64082200  1764.72334900   229.17034100   176.47233000    93.82119200    76.98533400    44.81234100    13.55147400     0.00000000     2.03880200     1.55615300     0.10535900     0.97290000     0.43724000     0.04065400     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.43838700     2.07964500     0.93642600   160.40872200    17.30365000     0.46782000     1.00000000     3.81358700  3016.07133400   936.42621200     3.01269000    10.64328600    10.10252400     2.26518100     0.03884100     0.00068900     0.02010100     0.00565600     0.00105200     0.00000000      0.02010100     0.01876700     4.87500000    46.50727100     0.59467700     0.00666900     5.38408500    41.12318600     0.58800800     0.00622000     0.00622000     0.01244100     0.01244100     0.01244100     0.01244100     0.01244100     0.01244100     0.01244100     0.01244100  1634.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.16427800     0.21457400     0.02118900     0.02118900     2.11783100     0.21457400     8.80707600     1.04339600     2.64999400     2.56994600     0.44171900     0.01770000     0.00000000    -0.02158400    -0.09388700    -0.23764800  1634.62020300     4.12943400     1.54288500     1.64935600     0.64484500     0.36122700     0.27820600     0.82679700     2.59987400     2.64279100     2.62823800     0.33178000     0.40930700     0.44648400     0.44690000     0.42759800     0.39979600     0.36995800     0.33010800     0.32046900     0.33118800     0.01494900     0.02590500     0.05327400     0.05000000     0.03865800     0.02320300     0.00846700     0.00002200     0.00009500     0.00000000     0.00828300     2.55804200   160.40872200     1.00000000     1.00000000     1.00000000     0.40682200     1.00000000    33.17797500    40.93069800    89.29673000    89.38005100    85.51962300    79.95909900    73.99153100    66.02156100    64.09379600    66.23764800         0.02072600        0.00046300     0.56476000     0.70073600
     11/03/1997             62             70     5.65446400  1786.72503200   231.29817700   178.67250000    94.35960500    77.43056400    45.61327600    13.89473200     0.00000000     2.05664400     1.56667800     0.10574300     0.97637400     0.44287600     0.04168400     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.55729000     2.10467800     0.95302700   158.86386100    17.31831400     0.46390600     1.00000000     3.80066000  3057.70513400   953.02718600     2.92622400    10.54455300    10.16568300     2.20016800     0.04163400     0.00059500     0.01662600     0.00563700     0.00103000     0.00000000      0.01662600     0.01660100     4.40000000    47.30566000     0.60258900     0.00688000     5.57172700    41.73393100     0.59570900     0.00611800     0.00611800     0.01223500     0.01223500     0.01223500     0.01223500     0.01223500     0.01223500     0.01223500     0.01223500  1661.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.30810100     0.28691500     0.01843600     0.01843600     2.13626700     0.28691500     9.67856600     1.20012300     2.90321400     2.67919200     0.45231600     0.00846900     0.00000000    -0.01509100    -0.07018300    -0.18740800  1661.62020300     4.22367200     1.52674100     1.62577900     0.63498100     0.35515700     0.27080600     0.80506700     2.60531000     2.64383400     2.62696800     0.32302900     0.40765200     0.44512700     0.44626800     0.42747800     0.39980100     0.36994300     0.33007500     0.32035000     0.33093700     0.01851600     0.03466500     0.07142000     0.06727500     0.05215700     0.03133200     0.01142800     0.00002100     0.00009500     0.00000600     0.00710700     2.59406300   158.86386100     1.00000000     1.00000000     1.00000000     0.39983300     1.00000000    32.30291700    40.76521300    89.02536800    89.25353200    85.49552900    79.96019700    73.98857100    66.01506800    64.07008400    66.18740100         0.01783000        0.00060700     0.56909700     0.70567800
     12/03/1997             63             71     5.66880300  1808.57194200   233.38380200   180.85719000    94.89183400    77.83821200    46.41529900    14.23845700     0.00000000     2.07492500     1.57740400     0.10613900     0.98021600     0.44833400     0.04271500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.66460700     2.12426400     0.97025600   157.65647900    17.32951400     0.46143800     1.00000000     3.79106400  3094.51974200   970.25569700     2.90563900    10.46487700    10.81283400     2.18469100     0.03681500     0.00060700     0.01736600     0.00545800     0.00103100     0.00000000      0.01736600     0.01722900     4.62500000    48.12567100     0.61075100     0.00709100     5.76044700    42.36522600     0.60365900     0.00601800     0.00601800     0.01203600     0.01203600     0.01203600     0.01203600     0.01203600     0.01203600     0.01203600     0.01203600  1688.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.44310100     0.30020100     0.01888800     0.01888800     2.15515500     0.30020100    10.22490500     1.36422700     3.16864000     2.80647300     0.47727200     0.01142900     0.00000000    -0.01054400    -0.05222300    -0.14685100  1688.62020300     4.31579900     1.50983000     1.60140700     0.62470300     0.34887400     0.26338800     0.78306200     2.61098500     2.64524100     2.62622400     0.31756700     0.40599600     0.44378300     0.44561400     0.42733900     0.39977800     0.36994000     0.33005300     0.32026100     0.33073400     0.01842400     0.03621700     0.07476300     0.07067100     0.05494500     0.03302700     0.01204800     0.00001500     0.00007500     0.00001600     0.00718800     2.62762300   157.65647900     1.00000000     1.00000000     1.00000000     0.39542500     1.00000000    31.75667000    40.59955600    88.75659900    89.12285600    85.46778100    79.95554400    73.98795300    66.01052900    64.05214700    66.14683500         0.01826000        0.00062800     0.57245900     0.70998100
     13/03/1997             64             72     5.68244500  1835.08077500   236.11977600   183.50808000    95.57684200    78.48851800    47.39576200    14.65865500     0.00000000     2.09858600     1.59408600     0.10671000     0.98785900     0.45554200     0.04397600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.77741200     2.14570300     0.98665600   185.56109600    17.22538800     0.46038900     1.00000000     4.00153300  3132.35952100   986.65611500     3.52567500    12.38220300    13.73902100     2.65088300     0.03784000     0.00078300     0.02046400     0.00720700     0.00126100     0.00000000      0.02046400     0.01640000     4.40000000    48.91537500     0.61851300     0.00730400     5.95023000    42.96514300     0.61121000     0.00592200     0.00592200     0.01184400     0.01184400     0.01184400     0.01184400     0.01184400     0.01184400     0.01184400     0.01184400  1715.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.57810100     0.50583800     0.02444400     0.02444400     2.17959900     0.50583800    -0.56393800    -2.09999800    -1.40000200    -1.40000200    -2.80000300    -1.30130000    -0.38195800    -0.12195600    -0.07309000    -0.12471000  1715.62020300     3.13149000     2.02730100     2.00589300     0.76970300     0.37523400     0.26200200     0.76241000     2.61665900     2.64831400     2.62638200     0.42506800     0.44038500     0.46640200     0.46643700     0.44356900     0.40625500     0.37181900     0.33060900     0.32036500     0.33062300     0.05709000     0.06148200     0.11953300     0.11267000     0.08628000     0.05025100     0.01809400     0.00024900     0.00014900     0.00004000     0.00917200     2.66516800   185.56109600     1.00000000     1.00000000     1.00000000     0.39355200     1.00000000    42.50684700    44.03851700    93.28047200    93.28733100    88.71372200    81.25104500    74.36386100    66.12170400    64.07293700    66.12467200         0.02329000        0.00115500     0.57611000     0.71433700
     14/03/1997             65             73     5.69686200  1861.22310500   238.76701000   186.12231000    96.24838500    79.07220600    48.37016300    15.07625500     0.00000000     2.12296300     1.61101200     0.10730200     0.99601500     0.46246600     0.04522900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.88472900     2.16344400     1.00412700   183.45788600    17.15219900     0.46038400     1.00000000     3.97938100  3167.57062200  1004.12686700     3.47693000    12.22740100    13.82664100     2.61423300     0.03521100     0.00080600     0.02181500     0.00692500     0.00125300     0.00000000      0.02181500     0.01747100     4.65000000    49.74507100     0.62677000     0.00751700     6.14138400    43.60368600     0.61925300     0.00582900     0.00582900     0.01165800     0.01165800     0.01165800     0.01165800     0.01165800     0.01165800     0.01165800     0.01165800  1742.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.71310100     0.48494400     0.02518300     0.02518300     2.20478200     0.48494400     0.97409100    -1.30097200    -1.35635400    -1.30803700    -2.29201500    -1.40000200    -0.83804300    -0.33660100    -0.15203900    -0.13288100  1742.62020300     3.19342900     1.96698800     1.97061000     0.75734900     0.36680100     0.25548100     0.73941800     2.62057300     2.65366200     2.62788700     0.40974800     0.43243500     0.46620200     0.46599500     0.44104700     0.40675500     0.37409700     0.33168000     0.32075900     0.33066400     0.05115500     0.05747100     0.11592500     0.10912800     0.08255400     0.04902000     0.01865200     0.00066700     0.00030100     0.00007000     0.00934900     2.69372800   183.45788600     1.00000000     1.00000000     1.00000000     0.39354300     1.00000000    40.97475400    43.24350000    93.24042500    93.19890600    88.20945700    81.35098300    74.81938900    66.33593800    64.15173300    66.13281300         0.02408900        0.00109400     0.57910700     0.71833300
     15/03/1997             66             74     5.71337200  1887.49883200   241.32643700   188.74988000    96.92298700    79.54778100    49.35663900    15.49903000     0.00000000     2.14998200     1.62931700     0.10797900     1.00579500     0.46904600     0.04649700     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    13.99814300     2.17941500     1.02447600   181.19845600    17.08193600     0.46149800     1.00000000     3.95760300  3203.89103600  1024.47633100     3.49467200    12.06926300    13.89857700     2.62757300     0.03632000     0.00089100     0.02575900     0.00658000     0.00126800     0.00000000      0.02575900     0.02034900     5.32500000    50.68031300     0.63637600     0.00773200     6.33388100    44.34643300     0.62864400     0.00573800     0.00573800     0.01147700     0.01147700     0.01147700     0.01147700     0.01147700     0.01147700     0.01147700     0.01147700  1769.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.84810100     0.58702100     0.02791000     0.02791000     2.23269300     0.58702100     2.36709600    -0.61529500    -1.12943300    -1.17806200    -1.90004000    -1.40000200    -1.10927600    -0.56794000    -0.27659600    -0.17594900  1769.62020300     3.27487100     1.90908600     1.92420100     0.74179500     0.35823100     0.24775100     0.71265100     2.62169300     2.66073900     2.63091800     0.39574900     0.42547100     0.46494000     0.46522300     0.43900000     0.40669900     0.37542800     0.33283300     0.32138000     0.33087900     0.05799100     0.06814500     0.14139300     0.13338700     0.10009600     0.06011600     0.02366500     0.00138100     0.00067300     0.00017400     0.01025400     2.72193300   181.19845600     1.00000000     1.00000000     1.00000000     0.39553200     1.00000000    39.57491300    42.54715000    92.98803700    93.04467800    87.79994200    81.33988200    75.08560900    66.56655900    64.27592500    66.17577400         0.02659900        0.00131200     0.58178800     0.72239500
     16/03/1997             67             75     5.72949400  1912.22277000   243.69275800   191.22228000    97.54503100    79.95603700    50.29185300    15.89983700     0.00000000     2.17555000     1.64626600     0.10860300     1.01486800     0.47509600     0.04770000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    14.12802100     2.19979200     1.04450900   179.08874500    17.05786500     0.46134700     1.00000000     3.93841900  3244.30112200  1044.50867900     3.28828400    11.91409300    12.79932800     2.47239400     0.04041000     0.00084000     0.02479400     0.00605000     0.00120200     0.00000000      0.02479400     0.02003200     5.20000000    51.60227600     0.64583400     0.00794800     6.52772700    45.07455000     0.63788600     0.00565100     0.00565100     0.01130200     0.01130200     0.01130200     0.01130200     0.01130200     0.01130200     0.01130200     0.01130200  1796.62020300        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         0.98310100     0.55554300     0.02640800     0.02640800     2.25910000     0.55554300     3.59920500    -0.10952000    -0.80652600    -0.97323600    -1.55192600    -1.40000200    -1.18342600    -0.75161700    -0.41863300    -0.24863400  1796.62020300     3.37759400     1.86872100     1.88343800     0.72689100     0.35079100     0.24036800     0.68647700     2.62001700     2.66837300     2.63519700     0.38349200     0.42045800     0.46336000     0.46423000     0.43728500     0.40671200     0.37580300     0.33374900     0.32208800     0.33124100     0.05157400     0.06368000     0.13450000     0.12721000     0.09498900     0.05763400     0.02289500     0.00175200     0.00097600     0.00033400     0.00960400     2.74950400   179.08874500     1.00000000     1.00000000     1.00000000     0.39526300     1.00000000    38.34922000    42.04584100    92.67202800    92.84602400    87.45694000    81.34236900    75.16053000    66.74986300    64.41765600    66.24829900         0.02517600        0.00123100     0.58518300     0.72684600
     17/03/1997             68             76     5.74584900  1937.01946100   246.05284900   193.70195000    98.16823200    80.34160900    51.23777600    16.30523200     0.00000000     2.20066300     1.66252500     0.10920900     1.02330200     0.48109900     0.04891600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    14.25485100     2.21761300     1.06501100   176.98187300    17.06032200     0.46144300     1.00000000     3.92010300  3282.62385600  1065.01107500     3.29796000    11.76215700    12.87401800     2.47966900     0.03832300     0.00082300     0.02452900     0.00600300     0.00121600     0.00000000      0.02452900     0.02050200     5.27500000    52.54014600     0.65551200     0.00816500     6.72281700    45.81732900     0.64734700     0.00556600     0.00556600     0.01113200     0.01113200     0.01113200     0.01113200     0.01113200     0.01113200     0.01113200     0.01113200  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.52300600     0.02593700     0.02593700     2.28503700     0.52300600     4.79569200     0.26062400    -0.48004900    -0.73622900    -1.24073000    -1.31187400    -1.20593300    -0.88668100    -0.55836500    -0.34131600  1800.00000000     3.49510000     1.83861400     1.84521500     0.71215800     0.34352600     0.23278600     0.66074000     2.61616600     2.67573400     2.64028200     0.37158900     0.41679800     0.46176400     0.46307800     0.43575500     0.40628600     0.37592000     0.33442400     0.32278600     0.33170400     0.04545700     0.05957200     0.12724200     0.12056900     0.08975000     0.05472400     0.02189300     0.00197100     0.00124100     0.00058700     0.00934400     2.77584300   176.98187300     1.00000000     1.00000000     1.00000000     0.39543400     1.00000000    37.15885200    41.67980200    92.35280600    92.61566200    87.15097800    81.25714900    75.18403600    66.88471200    64.55712100    66.34072900         0.02478400        0.00115300     0.58812900     0.73100100
     18/03/1997             69             77     5.76212600  1961.98672200   248.43564100   196.19867000    98.79581500    80.72514600    52.19794600    16.71673400     0.00000000     2.22490500     1.67787300     0.10978400     1.03079900     0.48714000     0.05015000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    14.38350900     2.23478000     1.08553900   174.79132100    17.08409100     0.46125300     1.00000000     3.90279600  3320.31922800  1085.53910700     3.32064600    11.60994500    12.93883800     2.49672600     0.03769500     0.00079300     0.02360100     0.00604200     0.00123500     0.00000000      0.02360100     0.02052800     5.25000000    53.47800100     0.66519900     0.00838300     6.91915300    46.55884700     0.65681600     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.57108600     0.02503500     0.02503500     2.31007200     0.57108600     5.96813600     0.35208500     0.02372000    -0.50505100    -0.95719900    -1.16716800    -1.17897800    -0.97299200    -0.68188500    -0.44307700  1800.00000000     3.62344100     1.81699600     1.80898200     0.69792000     0.33656900     0.22535600     0.63619000     2.61072300     2.68223800     2.64567500     0.35985600     0.41582300     0.45918600     0.46186200     0.43429400     0.40553500     0.37577400     0.33485300     0.32340100     0.33221100     0.04624900     0.06558700     0.13902600     0.13258300     0.09844900     0.06011100     0.02413900     0.00239300     0.00167700     0.00087200     0.00893700     2.80141100   174.79132100     1.00000000     1.00000000     1.00000000     0.39509400     1.00000000    35.98561500    41.58232900    91.83725700    92.37246700    86.85874900    81.10705600    75.15483900    66.97059600    64.68020600    66.44220700         0.02378300        0.00125300     0.59094800     0.73502700
     19/03/1997             70             78     5.77832600  1988.11857800   250.97528600   198.81186000    99.46057500    81.15276400    53.21103400    17.15091400     0.00000000     2.24820200     1.69227900     0.11032700     1.03692200     0.49357800     0.05145300     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    14.51155800     2.25064700     1.10601500   172.46759000    17.12517000     0.46072200     1.00000000     3.88447500  3356.66171400  1106.01470700     3.47553700    11.44955600    13.59179500     2.61318600     0.03634200     0.00076200     0.02215300     0.00643800     0.00130300     0.00000000      0.02215300     0.02047600     5.22500000    54.41389100     0.67485200     0.00860300     7.11674500    47.29714600     0.66624900     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.60727800     0.02405900     0.02405900     2.33413100     0.60727800     7.17240900     0.48455800     0.42147100    -0.26072700    -0.67934400    -0.97874500    -1.10201300    -1.01001700    -0.77915200    -0.54328900  1800.00000000     3.76267400     1.79689600     1.77784500     0.68374900     0.32991400     0.21819800     0.61298400     2.60442800     2.68755600     2.65092700     0.34782200     0.41445200     0.45715000     0.46059300     0.43287000     0.40457300     0.37538100     0.33503700     0.32388500     0.33271100     0.04539800     0.07022900     0.14843100     0.14205300     0.10527100     0.06421600     0.02578400     0.00267900     0.00206600     0.00115300     0.00851100     2.82676600   172.46759000     1.00000000     1.00000000     1.00000000     0.39414600     1.00000000    34.78219200    41.44521300    91.43009900    92.11867500    86.57407400    80.91452800    75.07622500    67.00733900    64.77708400    66.54213700         0.02273600        0.00132300     0.59353600     0.73885100
     20/03/1997             71             79     5.79447400  2015.22659800   253.64727700   201.52266000   100.15621800    81.61591700    54.27026900    17.60487200     0.00000000     2.27054900     1.70576200     0.11083700     1.04177400     0.50033600     0.05281500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    14.63899700     2.26526600     1.12640000   169.93124400    17.18012600     0.45989000     1.00000000     3.86462700  3391.66562400  1126.39966500     3.60536700    11.28160900    14.24485300     2.71080200     0.03500400     0.00073100     0.02076100     0.00675800     0.00136200     0.00000000      0.02076100     0.02038500     5.20843300    55.34726700     0.68444700     0.00882300     7.31566600    48.03160100     0.67562400     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.71537200     0.02307800     0.02307800     2.35721000     0.71537200     8.42873000     0.64519900     0.81607100    -0.08080300    -0.42677300    -0.76820400    -0.98381800    -1.00028200    -0.84404800    -0.63270600  1800.00000000     3.91005600     1.77809700     1.74912400     0.67132100     0.32372000     0.21144000     0.59126900     2.59795100     2.69150100     2.65564700     0.33522600     0.41271600     0.45504100     0.45955900     0.43150900     0.40346100     0.37476700     0.33498600     0.32420700     0.33315600     0.04869900     0.08324800     0.17570200     0.16903000     0.12489400     0.07597200     0.03037500     0.00317100     0.00267600     0.00160500     0.00809200     2.85193100   169.93124400     1.00000000     1.00000000     1.00000000     0.39266200     1.00000000    33.52257200    41.27155300    91.00822400    91.91177400    86.30188000    80.69223000    74.95344500    66.99710800    64.84137000    66.63110400         0.02153500        0.00154300     0.59590500     0.74248200
     21/03/1997             72             80     5.81123800  2040.88789300   256.10199900   204.08879000   100.80272800    81.98063900    55.28071200    18.03791900     0.00000000     2.29866000     1.72483100     0.11152800     1.05278100     0.50640800     0.05411400     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    14.89941900     2.29457100     1.14761300   202.92112700    16.62719200     0.45881400     1.00000000     4.08820600  3442.18437200  1147.61315300     3.41295200    13.23819500    13.70582500     2.56612900     0.05051900     0.00091200     0.02749500     0.00607200     0.00129900     0.00000000      0.02749500     0.02121300     5.40706300    56.30549600     0.69440200     0.00904500     7.51597900    48.78951900     0.68535700     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.76736200     0.02902400     0.02902400     2.38623300     0.76736200    -0.58849700    -2.10000200    -1.40000200    -1.40000200    -2.80000300    -1.40000200    -1.40000200    -5.59999800    -7.00000000    -4.19999700  1800.00000000     2.28947300     1.96218100     2.37161400     1.08275500     0.49928800     0.26754600     0.49165200     2.14666900     2.74202200     2.77399100     0.42507400     0.44012800     0.46615200     0.46620100     0.44338800     0.40664200     0.37685400     0.35791900     0.35489900     0.35095100     0.08110500     0.08723800     0.16960800     0.15987000     0.12242400     0.07164600     0.02921500     0.01623000     0.02028800     0.00973800     0.01000700     2.90025400   202.92112700     1.00000000     1.00000000     1.00000000     0.39073900     1.00000000    42.50739300    44.01276400    93.23039200    93.24013500    88.67758200    81.32835400    75.37078900    71.58377100    70.97971300    70.19026200         0.02725700        0.00176700     0.60061500     0.74763400
