ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T6
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     22/12/1996             74            357     6.95876800  8649.62941400  1190.35550300   864.96294000   325.70388100   171.16664700   498.13345600   195.35151900     0.00000000    10.91651200    11.43672800     0.52771700     5.35938600     4.18267000     1.36695500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   194.36566200   107.90944700     1.17581700     1.00000000     4.19732000  4566.46646800     8.45786900    30.22550000    10.52789100    14.50591900    22.72594000     0.00000000     0.00646900     0.00009000     0.04491000     0.03062100     0.00000000      0.00009000     0.00000000     8.75000000    19.18283700     0.04182900     0.03432800    18.87151700     0.31132000     0.00750200     0.00000100     0.00711100     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     5.18054600     0.08209000     0.08209000    11.44555700     5.18054600    34.26754000    19.39617200    12.81483500    12.13176700    15.52761500    17.92247400    17.10279500    15.03770100    15.19856300     7.16394800     4.04888200     4.12140300     1.98762500  1950.00000000    76.70542100     6.29564500     3.50153000     2.34531800     1.85997700     2.16562300     2.58189200     1.59890900     1.87329900     1.49674800     1.83869500     2.34666700     3.29971900     0.19155000     0.25929000     0.27337700     0.27777400     0.28453700     0.29808800     0.31302000     0.32596800     0.34424400     0.37904700     0.39940500     0.41853800     0.43248300     0.00000000     0.21024900     0.17860600     0.20213400     0.29183500     0.36434800     0.44425000     0.56705200     0.66484700     0.47901000     0.54032400     0.59794600     0.63994500     0.04961400     1.65457900   194.36566200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.73245800    38.89357400    41.00656500    41.66610300    42.68054600    44.71317300    46.95295300    48.89524800    51.63658900    56.85704000    59.91079300    62.78065100    64.87242900         0.05737100        0.02471800     0.83849200     0.83903800    14.05000000    25.08270100    24.24272200    23.45286400    22.70867000    22.00606000    21.34132400    20.71108200    20.11226500    19.54209300    18.99805100    18.47787100    17.97951500    17.50114400      1.00000000
     23/12/1996             75            358     7.00000000  8854.88625800  1212.01551400   885.48863000   326.83820800   171.16664700   518.65914000   195.35151900     0.00000000    10.99021200    11.51526200     0.53255200     5.35946600     4.22913900     1.39410500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   189.73591600   107.15294600     1.17583500     1.00000000     4.16480700  4566.46646800     8.45786900    22.31141900    10.23373100    13.08048300    20.52568400     0.00000000     0.00589100     0.00008000     0.04646900     0.02715000     0.00000000      0.00008000     0.00000000     9.00000000    19.83424400     0.04288500     0.03538300    19.52292500     0.31132000     0.00750200     0.00000100     0.00686500     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     4.60544500     0.07959000     0.07959000    11.52514700     4.60544600    34.51479700    19.62536600    12.99812300    12.33247400    15.81404100    18.28363800    17.54563500    15.59105300    15.80710600     7.65379700     4.56975900     4.72794700     2.70969400  1950.00000000    76.70935800     6.22495800     3.46328700     2.31335300     1.82493100     2.12086400     2.51955200     1.55248300     1.81537600     1.44246900     1.76530500     2.25035700     3.15065000     0.18990100     0.25793000     0.27229500     0.27659300     0.28285400     0.29596300     0.31041400     0.32271900     0.34069400     0.37611300     0.39630300     0.41490800     0.42812000     0.00000000     0.18506200     0.15756800     0.17853800     0.25787300     0.32183400     0.39233500     0.50116100     0.58886000     0.42925600     0.48477200     0.53592800     0.57225900     0.04628700     1.71947000   189.73591600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.48519900    38.68956800    40.84431100    41.48899100    42.42808200    44.39452400    46.56203100    48.40778700    51.10403400    56.41694600    59.44546900    62.23612600    64.21804800         0.05807800        0.02151200     0.83849200     0.83903800    14.30000000    25.32166900    24.45423100    23.63941400    22.87252600    22.14928200    21.46577300    20.81844300    20.20406900    19.61972000    19.06275900    18.53079000    18.02167300    17.53347600      1.00000000
     24/12/1996             76            359     7.20891000  9062.41314500  1233.92001000   906.24131000   327.99001500   171.16664700   539.41182900   195.35151900     0.00000000    11.05396500    11.58312000     0.53665700     5.35953400     4.26963900     1.41729100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   185.63359100   106.50240300     1.17585000     1.00000000     4.13583100  4566.46646800     8.45786900    22.55817200     9.97271000    13.83512600    20.75268900     0.00000000     0.00517000     0.00006800     0.04050000     0.02318500     0.00000000      0.00006800     0.00000000     8.25000000    20.48792100     0.04395000     0.03644800    20.17660100     0.31132000     0.00750200     0.00000100     0.00664700     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     4.07817300     0.06892300     0.06892300    11.59407000     4.07817300    34.75901000    19.82918200    13.16046100    12.50985000    16.06671100    18.60257000    17.93704600    16.07906700    16.34047300     8.09527600     5.03863900     5.27514300     3.35379800  1950.00000000    76.71324200     6.16452100     3.43108200     2.28618200     1.79442500     2.08195400     2.46550800     1.51243900     1.76556900     1.39542500     1.70191700     2.16720200     3.02294100     0.18827300     0.25672300     0.27134000     0.27555300     0.28137500     0.29409400     0.30811800     0.31986300     0.33759800     0.37347900     0.39352300     0.41164500     0.42424500     0.00000000     0.16232900     0.13853300     0.15715700     0.22709300     0.28331700     0.34530600     0.44142900     0.51982200     0.38283900     0.43283700     0.47804100     0.50946900     0.04144600     1.66295700   185.63359100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.24098800    38.50848400    40.70100800    41.33299600    42.20619200    44.11410900    46.21764800    47.97950400    50.63970600    56.02188500    59.02852200    61.74681900    63.63673400         0.05029100        0.01863200     0.83849200     0.83903800    13.55000000    25.17787400    24.30250500    23.48127900    22.70932800    21.98219100    21.29581600    20.64651300    20.03093500    19.44604900    18.88911400    18.35766200    17.84946800    17.36253900      1.00000000
     25/12/1996             77            360     7.37828500  9269.94003100  1255.82220200   926.99400000   329.13951900   171.16664700   560.16451700   195.35151900     0.00000000    11.11454300    11.64753500     0.54049400     5.35959700     4.30873600     1.43870900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   181.79110700   105.88536100     1.17586400     1.00000000     4.10860600  4566.46646800     8.45786900    22.55817200     9.74195900    13.83512600    20.75268900     0.00000000     0.00491000     0.00006300     0.03909700     0.02141800     0.00000000      0.00006300     0.00000000     8.25000000    21.14390200     0.04502300     0.03752100    20.83258100     0.31132000     0.00750200     0.00000100     0.00644200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     3.81846100     0.06548800     0.06548800    11.65955800     3.81846100    35.00021000    20.01015100    13.30383300    12.66606500    16.28878000    18.88321700    18.28180700    16.50777800    16.80581300     8.49126800     5.45855700     5.76615100     3.92701000  1950.00000000    76.71709400     6.10693100     3.40035500     2.26036100     1.76535300     2.04497700     2.41431500     1.47463500     1.71860400     1.35054300     1.64151300     2.08811400     2.90258200     0.18666500     0.25559500     0.27044900     0.27458400     0.27999800     0.29235300     0.30597800     0.31720600     0.33472500     0.37098700     0.39088800     0.40855600     0.42062400     0.00000000     0.15062600     0.12885000     0.14634800     0.21157400     0.26385800     0.32151500     0.41134500     0.48547900     0.36074000     0.40828800     0.45050100     0.47933600     0.03994200     1.63957400   181.79110700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.99978600    38.33921800    40.56732200    41.18759200    41.99964100    43.85292100    45.89667900    47.58087500    50.20871000    55.64799100    58.63315600    61.28334800    63.09365500         0.04838300        0.01710500     0.83849200     0.83903800    13.55000000    24.78603900    23.91592800    23.10080900    22.33565100    21.61587300    20.93730400    20.29614400    19.68895700    19.11263100    18.56435600    18.04159900    17.54208800    17.06378700      1.00000000
     26/12/1996             78            361     7.54516000  9488.60211100  1278.93249100   948.86021000   330.38360000   171.16664700   582.03072500   195.35151900     0.00000000    11.17079200    11.70726500     0.54397500     5.35965400     4.34561100     1.45802600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   177.40728800   105.31423200     1.17587600     1.00000000     4.07779200  4566.46646800     8.45786900    23.76856800     9.52619000    14.84131700    21.86620800     0.00000000     0.00456200     0.00005700     0.03687500     0.01931700     0.00000000      0.00005700     0.00000000     8.05000000    21.80217900     0.04610400     0.03860200    21.49086000     0.31132000     0.00750200     0.00000100     0.00621400     0.00754900     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     4.35984800     0.06081100     0.06081100    11.72036900     4.35984700    35.23847200    20.17934400    13.43758400    12.81166800    16.49548700    19.14461100    18.60309200    16.90677600    17.23791500     8.86587500     5.85647200     6.23067100     4.46337900  1950.00000000    76.72091700     6.05188500     3.37203700     2.23661400     1.73788600     2.00982700     2.36578200     1.43888300     1.67411600     1.30955400     1.58660800     2.01616300     2.79395600     0.18507700     0.25433500     0.26944200     0.27348100     0.27842700     0.29037100     0.30354500     0.31417100     0.33139400     0.36813200     0.38782700     0.40501200     0.41657800     0.00000000     0.17045700     0.14616600     0.16621800     0.24042100     0.29971700     0.36512100     0.46752100     0.55302300     0.41435800     0.46945000     0.51752000     0.54987400     0.03752300     1.62065000   177.40728800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.76152600    38.15019600    40.41625600    41.02211800    41.76408800    43.55566800    45.53178800    47.12570200    49.70906100    55.21976900    58.17407600    60.75180800    62.48674800         0.04165900        0.01915300     0.83849200     0.83903800    13.35000000    24.58058500    23.70607200    22.88791300    22.12090900    21.40031200    20.72180600    20.08146500    19.47573700    18.90140300    18.35556600    17.83561300    17.33920100    16.86423300      1.00000000
     27/12/1996             79            362     7.71578500  9713.20071200  1302.68559200   971.32007000   331.67684100   171.16664700   604.49058500   195.35151900     0.00000000    11.22615500    11.76607000     0.54741700     5.35970900     4.38232200     1.47662200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   173.00262500   104.75131200     1.17588800     1.00000000     4.04685800  4566.46646800     8.45786900    24.41386800     9.28002600    14.84131700    22.45986000     0.00000000     0.00453000     0.00005500     0.03671200     0.01859700     0.00000000      0.00005500     0.00000000     8.35000000    22.46294800     0.04719200     0.03969000    22.15162700     0.31132000     0.00750200     0.00000100     0.00598800     0.00729100     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     4.38080400     0.05989300     0.05989300    11.78026200     4.38080400    35.47396100    20.36822100    13.58871500    12.97736000    16.73120900    19.44208100    18.96833000    17.36242300    17.73869700     9.29503600     6.31792100     6.76269100     5.06389200  1950.00000000    76.72470100     5.99688400     3.34368200     2.21307700     1.71073200     1.97513100     2.31803000     1.40378300     1.63042800     1.26908600     1.53246300     1.94537200     2.68794500     0.18350700     0.25308100     0.26843700     0.27237800     0.27685700     0.28839100     0.30111400     0.31113600     0.32805000     0.36523800     0.38471000     0.40142400     0.41253500     0.00000000     0.16957800     0.14577000     0.16597200     0.24019500     0.29931700     0.36453900     0.46717300     0.55387300     0.41929000     0.47550600     0.52375600     0.55583400     0.03753200     1.59580100   173.00262500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.52603300    37.96219600    40.26551800    40.85667000    41.52859100    43.25859800    45.16713000    46.67040300    49.20742800    54.78567500    57.70657300    60.21355400    61.88027200         0.04098500        0.01890800     0.83849200     0.83903800    13.65000000    24.35203700    23.47262800    22.65112500    21.88211300    21.16065400    20.48226200    19.84286300    19.23877000    18.66664700    18.12349300    17.60660700    17.11356900    16.64221000      1.00000000
     28/12/1996             80            363     7.90391000  9938.19566500  1326.47919000   993.81957000   332.97094300   171.16664700   626.99008100   195.35151900     0.00000000    11.28732600    11.83130500     0.55148100     5.35976900     4.42290800     1.49714700     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   168.49176000   104.12311600     1.17590100     1.00000000     4.01523300  4566.46646800     8.45786900    24.45695100     9.03302000    14.33822100    22.49949500     0.00000000     0.00515800     0.00006000     0.04058600     0.02052500     0.00000000      0.00006000     0.00000000     9.75000000    23.12630100     0.04828700     0.04078500    22.81498100     0.31132000     0.00750200     0.00000100     0.00575800     0.00703000     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     4.48713300     0.06632900     0.06632900    11.84659100     4.48713200    35.70679100    20.55607600    13.73951300    13.14301300    16.96686600    19.73934900    19.33330200    17.81818800    18.24154300     9.72995800     6.78747600     7.30104800     5.66478300  1950.00000000    76.72844700     5.93457100     3.31032800     2.18600000     1.68072700     1.93703400     2.26582200     1.36545500     1.58263600     1.22369900     1.47164100     1.86624200     2.57051900     0.18195500     0.25181300     0.26741600     0.27125400     0.27525700     0.28637300     0.29863900     0.30804000     0.32462100     0.36225000     0.38147700     0.39772300     0.40841500     0.00000000     0.17191200     0.14814700     0.16888900     0.24455800     0.30462800     0.37090600     0.47574900     0.56534500     0.43256900     0.49103600     0.54044100     0.57295300     0.04303800     1.54115500   168.49176000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.29320500    37.77200700    40.11234300    40.68810300    41.28857000    42.95602000    44.79579200    46.20606200    48.69311100    54.33747500    57.22148900    59.65851200    61.26226400         0.04730500        0.01902300     0.83849200     0.83903800    15.05000000    24.33395200    23.43757200    22.60138900    21.81971900    21.08738900    20.39969800    19.75237700    19.14156700    18.56378600    18.01589000    17.49506600    16.99877900    16.52477500      1.00000000
     29/12/1996             81            364     8.00000000 10138.19148300  1345.81283000  1013.81915000   332.30500100   171.16664700   646.98966200   195.35151900     0.00000000    11.33899200    11.88796400     0.55647400     5.35984100     4.47450300     1.49714700     0.00000000      0.00000000  1014.75095600     0.00000000     0.00000000    18.30167700     4.55800900     0.00845800   164.50665300   103.57968900     1.17591700     1.00000000     3.98713000  4566.46646800     8.45786900    19.99958200     8.78038100    12.74508500    19.99958200     0.00000000     0.00609700     0.00007200     0.05159500     0.00000000     0.00000000      0.00007200     0.00000000     9.00000000    23.79224200     0.04939000     0.04188800    23.48092300     0.31132000     0.00750200     0.00000100     0.00555500     0.00679900     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     3.96151300     0.05776300     0.05776300    11.90435400     3.96151300    35.93705000    20.74610900    13.89274600    13.31177900    17.20703900    20.04211800    19.70492900    18.28299700    18.75714500    10.17892100     7.27433800     7.85590000     6.27780900  1950.00000000    76.73215500     5.88081500     3.28200100     2.16292800     1.65449100     1.90377600     2.22036600     1.33223900     1.54135100     1.18412300     1.41881000     1.79758500     2.46906100     0.18042000     0.25069200     0.26651700     0.27026800     0.27385600     0.28460500     0.29646600     0.30533100     0.32163800     0.35957500     0.37859000     0.39442200     0.40475200     0.00000000     0.15013900     0.12971700     0.14806600     0.21453800     0.26712000     0.32514300     0.41742500     0.49719800     0.38478400     0.43720300     0.48084900     0.50932900     0.05326300     1.08447700   164.50665300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.06294400    37.60374800    39.97753900    40.54015700    41.07841900    42.69075800    44.46992900    45.79957600    48.24565900    53.93629500    56.78846000    59.16325000    60.71286000         0.04132000        0.01644300     0.83849200     0.83903800    14.30000000    24.37186100    23.45414200    22.59927900    21.80129200    21.05473100    20.35464500    19.69654700    19.07638200    18.49049000    17.93558100    17.40869300    16.90718100    16.42868000      1.00000000
     30/12/1996             82            365     8.03174900 10315.61649200  1362.89072100  1031.56165000   331.64039100   171.16664700   663.47184300   195.35151900     1.26032100    11.38579500    11.93861400     0.56032000     5.35989900     4.52124800     1.48314300     0.01400400      1.11111100  3132.39878600     1.24200000     0.00122200    18.30167700     4.55800900     0.00845800   161.72808800   103.09536000     1.17593000     1.00000000     3.96708900  4566.46646800     8.45786900    17.74250000     8.55772300    11.57119600    17.74250100     0.00000000     0.00495900     0.00005800     0.04674500     0.00000000     0.00000000      0.00005800     0.00000000     8.50000000    24.45685200     0.05050300     0.04300100    24.14553300     0.31132000     0.00750200     0.00000100     0.00540900     0.00663700     0.00758600     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     2.75504600     0.05176200     0.05176200    11.95611600     2.75504600    36.16476100    20.91428800    14.02759900    13.45989200    17.41732000    20.30753700    20.03101300    18.68985400    19.20590600    10.58054700     7.70880500     8.35087600     6.82321900  1950.00000000    76.73583200     5.83433800     3.25697200     2.14252800     1.63122600     1.87461200     2.18063400     1.30337000     1.50569600     1.14788900     1.37044700     1.73498700     2.37683700     0.17890200     0.24988200     0.26588600     0.26958500     0.27289600     0.28338600     0.29496200     0.30347600     0.31966300     0.35766700     0.37656500     0.39208300     0.40213600     0.00000000     0.10334200     0.08952000     0.10231400     0.14834400     0.18462200     0.22465700     0.28868400     0.34466100     0.26939000     0.30637000     0.33673500     0.35640700     0.04585900     1.12873000   161.72808800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    26.83523600    37.48236800    39.88288500    40.43779800    40.93433000    42.50783500    44.24433100    45.52146100    47.94943200    53.65006300    56.48482500    58.81238900    60.32037400         0.04054300        0.01121900     0.83849200     0.83903800    13.80000000    24.18656900    23.26007500    22.39842400    21.59536600    20.84520900    20.14279600    19.48344600    18.86294000    18.27746800    17.72361000    17.19829600    16.69877800    16.22261200      1.00000000
     31/12/1996             83            366     8.05204600 10499.49789300  1380.61558000  1049.94979000   330.97711000   171.16664700   678.18098000   195.35151900     4.93932300    11.42703200    11.98268800     0.56315800     5.35994600     4.56243800     1.44226600     0.05488100      1.11111100  5134.95706000     1.57685000     0.00470400    18.30167700     4.55800900     0.00845800   158.63351400   102.67577400     1.17594000     1.00000000     3.94495800  4566.46646800     8.45786900    18.38814000     8.40316000    12.82893500    18.38814000     0.00000000     0.00395800     0.00004700     0.04119000     0.00000000     0.00000000      0.00004700     0.00000000     7.75000000    25.12013400     0.05162300     0.04412200    24.80881400     0.31132000     0.00750200     0.00000100     0.00524900     0.00645900     0.00739200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     3.07100200     0.04519500     0.04519500    12.00131200     3.07100200    36.38983900    21.03573600    14.12228800    13.56236300    17.56150100    20.49056200    20.25672900    18.96814000    19.50336500    10.86674900     8.01353800     8.70155300     7.21296300  1950.00000000    76.73950200     5.79305300     3.23588300     2.12531900     1.61055700     1.84851200     2.14513000     1.27764200     1.47391200     1.11686800     1.32929400     1.68161900     2.29848400     0.17740100     0.24900000     0.26519000     0.26882700     0.27182500     0.28203000     0.29329300     0.30140800     0.31742000     0.35554400     0.37428800     0.38947500     0.39925400     0.00000000     0.11420500     0.09920000     0.11352400     0.16471000     0.20489800     0.24925300     0.32059100     0.38364500     0.30162300     0.34333300     0.37713000     0.39889100     0.03844400     1.17560700   158.63351400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    26.61015900    37.35005600    39.77851500    40.32411600    40.77378500    42.30453500    43.99401900    45.21126900    47.61299100    53.33162700    56.14312700    58.42131800    59.88814500         0.03292200        0.01227300     0.83849200     0.83903800    13.05000000    23.89140500    22.96502900    22.10479900    21.30426400    20.55755200    19.85934400    19.20482300    18.58964000    18.00988000    17.46202300    16.94292300    16.44975700    15.98002100      1.00000000
