ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE8_T3
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)
     14/02/1998             80             45     6.67495500  7640.61811600  1014.50657300   764.06181000   324.42946900   129.62116100   414.59024300   145.86570000     0.00000000     8.03251800     7.23976000     0.46645400     3.18968600     3.10976100     0.47385900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     2.72671500     1.55723300     6.84673300   103.29962200     1.16979100     0.12782300     2.75537800  4283.94789800  1557.23298700     3.54021600     0.46871300    13.28028100     2.66181700     0.00000000     0.00040000     0.00000000     0.00315400     0.00215600     0.00000000      0.00000000     0.00000000     2.89120200   101.44179500     1.30404500     0.04483400    27.45708500    73.98470800     1.25921200     0.00000100     0.00001100     0.00144600     0.00169200     0.00328900     0.00363900     0.00067700     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.46871300     0.00571100     0.00571100     8.51080500     3.66687800    33.99032600    19.38980700    38.98675200    36.44472900    29.84927400    17.52743500     6.88660400    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.21720700     5.65681300    11.15053800     7.58471100     4.46615500     4.87374400    11.27575500    14.48670400     9.22849800    15.35949300     0.08009700     0.22609500     0.26457200     0.27723200     0.27998800     0.31186100     0.33553300     0.33000000     0.32000000     0.33000000     0.00000000     0.00071400     0.09892700     0.10886900     0.15304400     0.10035400     0.00680400     0.00000000     0.00000100     0.00000100     0.00218500     2.61370000     6.84673300     0.20806200     0.12782300     0.02782300     1.00000000     1.00000000     8.00967400    22.60948000    52.91432200    55.44640400    55.99768400    62.37221100    67.10659000    66.00000800    64.00001500    66.00002300         0.00000000        0.00571100     0.66401400     0.81978000    17.80000000
     15/02/1998             81             46     6.69051400  7664.54654800  1017.04019600   766.45465000   324.57024900   129.62116100   416.26523300   146.58355300     0.00000000     8.03746100     7.24414400     0.46589500     3.18968600     3.11268800     0.47587600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     2.72671500     1.55723300     6.39942000   103.25618000     1.16979100     0.10446100     2.75313900  4283.94789800  1557.23298700     3.18248200     0.43783900    14.60830900     2.39284300     0.00000000     0.00037400     0.00000000     0.00292700     0.00201700     0.00000000      0.00000000     0.00000000     2.64500400   102.09065200     1.30497800     0.04576700    28.10594400    73.98470800     1.25921200     0.00000100     0.00001100     0.00133600     0.00157100     0.00310000     0.00341600     0.00061100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.43783900     0.00531800     0.00531800     8.51612300     4.19141600    33.99052000    19.39000100    39.09373100    36.55582800    29.99549500    17.63010800     6.89762100    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.21958000     5.65640700    11.13045400     7.57082700     4.45534900     4.86674800    11.27388000    14.49119700     9.23075800    15.36097700     0.08009500     0.22609300     0.26407400     0.27671500     0.27930100     0.31137900     0.33548100     0.33000000     0.32000000     0.33000000     0.00000000     0.00070000     0.09143900     0.10109200     0.14427000     0.09419400     0.00614300     0.00000000     0.00000100     0.00000100     0.00203300     2.61533700     6.39942000     0.19446100     0.10446100     0.00446100     1.00000000     1.00000000     8.00948000    22.60929900    52.81483100    55.34307900    55.86023300    62.27570000    67.09623700    66.00000800    64.00001500    66.00002300         0.00000000        0.00531800     0.66401400     0.81978000    17.80000000
     16/02/1998             82             47     6.70461600  7686.10051000  1009.85397200   768.61005000   324.63238900   120.21740100   417.77401000   147.23017200     0.00000000     8.04206200     7.07610300     0.46531300     3.01762600     3.11540300     0.47776100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     2.52889700     1.75505100     5.98114400   103.21637000     1.19325800     0.10350500     2.75104500  4283.94789800  1755.05078200     2.86667700     0.40898300    13.28028100     2.15539600     0.00000000     0.00034900     0.00000000     0.00271600     0.00188500     0.00000000      0.00000000     0.19781800     2.39734400   112.14355500     1.47797000     0.04669800    28.75508500    83.38846800     1.43127200     0.00000100     0.00001000     0.00123500     0.00145800     0.00292300     0.00320600     0.00054900     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.40898300     0.00495000     0.00495000     8.52107300     3.95134800    33.99070000    19.39018100    39.19306200    36.65917200    30.13292300    17.72653200     6.90805100    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.22190700     5.65601100    11.11178900     7.55791300     4.44519300     4.86021200    11.27211000    14.49572700     9.23303400    15.36247200     0.08009300     0.22609100     0.26361200     0.27623500     0.27865500     0.31092500     0.33543200     0.33000000     0.32000000     0.33000000     0.00000000     0.00068700     0.08448600     0.09385800     0.13602500     0.08840800     0.00551700     0.00000000     0.00000100     0.00000100     0.00189200     2.61635800     5.98114400     0.18174400     0.10350500     0.00350500     1.00000000     1.00000000     8.00929800    22.60913300    52.72245400    55.24697100    55.73105200    62.18505900    67.08643300    66.00000800    64.00001500    66.00002300         0.00000000        0.00495000     0.63634800     0.81978000    17.80000000
     17/02/1998             83             48     6.71805400  7707.19570500  1003.47810300   770.71957000   324.67926600   111.68513600   419.25067400   147.86302800     0.00000000     8.04634400     6.91945500     0.46470800     2.85729900     3.11792400     0.47952300     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     2.34941200     1.93453600     5.59000600   103.17991600     1.21617600     0.08433900     2.74908700  4283.94789800  1934.53578000     2.80566100     0.38201100    15.90870800     2.10952000     0.00000000     0.00032600     0.00000000     0.00252000     0.00176200     0.00000000      0.00000000     0.17948500     2.28451600   121.32508100     1.63922700     0.04762900    29.40435000    91.92073300     1.59159800     0.00000100     0.00001000     0.00114000     0.00135400     0.00275700     0.00300900     0.00049000     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.38201100     0.00460800     0.00460800     8.52568100     4.52946300    33.99086800    19.39034700    39.28529400    36.75529500    30.26208100    17.81709300     6.91792300    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.22419200     5.65562500    11.09444200     7.54589900     4.43564900     4.85410000    11.27044100    14.50027700     9.23532100    15.36397500     0.08009100     0.22609000     0.26318300     0.27578800     0.27804800     0.31050000     0.33538600     0.33000000     0.32000000     0.33000000     0.00000000     0.00067600     0.07802900     0.08712900     0.12827500     0.08297400     0.00492500     0.00000000     0.00000100     0.00000100     0.00176000     2.61793500     5.59000600     0.16985200     0.08433900     0.00000000     1.00000000     1.00000000     8.00913200    22.60897800    52.63667700    55.15757800    55.60964200    62.09993400    67.07715600    66.00000800    64.00001500    66.00002300         0.00000000        0.00460800     0.60928000     0.81978000    17.80000000
     18/02/1998             84             49     6.72809200  7728.40697100   997.92742900   772.84070000   324.72987900   103.96272100   420.73546300   148.49936600     0.00000000     8.05032900     6.77398200     0.46408300     2.70846800     3.12026500     0.48116600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     2.18696300     2.09698500     5.22423400   103.14655300     1.23846100     0.09605500     2.74725600  4283.94789800  2096.98474300     2.82109800     0.35680000    14.01344700     2.12112700     0.00000000     0.00030400     0.00000000     0.00234100     0.00164300     0.00000000      0.00000000     0.16244900     1.70637500   129.69685400     1.78898800     0.04855800    30.05370800    99.64314700     1.74043000     0.00000100     0.00001000     0.00105300     0.00125700     0.00260000     0.00282400     0.00043400     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.35680000     0.00428900     0.00428900     8.52997000     3.71455800    33.99102000    19.39049700    39.37093700    36.84470400    30.38346900    17.90214200     6.92726100    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.22643900     5.65524800    11.07832100     7.53472300     4.42668000     4.84838200    11.26886700    14.50480900     9.23760700    15.36547900     0.08009000     0.22608800     0.26278500     0.27537200     0.27747800     0.31010000     0.33534200     0.33000000     0.32000000     0.33000000     0.00000000     0.00066500     0.07203400     0.08087100     0.12099200     0.07787200     0.00436400     0.00000000     0.00000100     0.00000100     0.00163400     2.62415600     5.22423400     0.15873300     0.09605500     0.00000000     1.00000000     1.00000000     8.00897800    22.60883700    52.55703000    55.07442500    55.49554100    62.01998500    67.06837500    66.00000800    64.00001500    66.00002300         0.00000000        0.00428900     0.58304800     0.81978000    16.05000000
     19/02/1998             85             50     6.73849500  7743.34250000   990.59694500   774.33425000   324.57329100    95.29527200   421.78095000   148.94743200     0.00000000     8.05403600     6.60593600     0.46343800     2.53735900     3.12243800     0.48270000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     2.00463400     2.27931300     4.88216000   103.11610400     1.26574700     0.06240300     2.74554300  4283.94789800  2279.31348300     1.98642500     0.33323400    15.15926000     1.49355300     0.00000000     0.00028400     0.00000000     0.00217300     0.00153400     0.00000000      0.00000000     0.18232900     1.76856300   139.01376300     1.96102500     0.04948700    30.70316800   108.31059600     1.91153800     0.00000100     0.00001000     0.00097100     0.00116600     0.00245300     0.00265000     0.00038100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.33323400     0.00399100     0.00399100     8.53396100     5.34004100    33.99116500    19.39063800    39.45045900    36.92787200    30.49755100    17.98202100     6.93610400    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.22864900     5.65487800    11.06333400     7.52432600     4.41825200     4.84303700    11.26738600    14.50935100     9.23990000    15.36699000     0.08008800     0.22608700     0.26241500     0.27498500     0.27694200     0.30972500     0.33530000     0.33000000     0.32000000     0.33000000     0.00000000     0.00065500     0.06646800     0.07504900     0.11414700     0.07307900     0.00383400     0.00000000     0.00000100     0.00000100     0.00152100     2.62310900     4.88216000     0.14833300     0.06240300     0.00000000     1.00000000     1.00000000     8.00883700    22.60870600    52.48307400    54.99707800    55.38830200    61.94490100    67.06005900    66.00000800    64.00001500    66.00002300         0.00000000        0.00399100     0.55150300     0.81978000    17.30000000
     20/02/1998             86             51     6.74842500  7753.99216900   983.06966100   775.39922000   324.27558400    87.00072900   422.52642700   149.26692200     0.00000000     8.05748400     6.44021400     0.46277600     2.36885200     3.12445400     0.48413200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.83015000     2.45379800     4.56225400   103.08841700     1.29434800     0.04694600     2.74394200  4283.94789800  2453.79775800     1.41640600     0.31120400    14.33908400     1.06496700     0.00000000     0.00026400     0.00000000     0.00201600     0.00143200     0.00000000      0.00000000     0.17448400     1.68818100   147.95745800     2.13045900     0.05041300    31.35231400   116.60513900     2.08004600     0.00000100     0.00001000     0.00089600     0.00108200     0.00231500     0.00248700     0.00033100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.31120400     0.00371300     0.00371300     8.53767300     6.62901100    33.99129500    19.39076800    39.52430000    37.00523400    30.60477100    18.05703700     6.94447300    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.23082700     5.65451600    11.04940500     7.51465500     4.41033400     4.83804200    11.26599000    14.51392300     9.24220700    15.36851000     0.08008700     0.22608600     0.26207200     0.27462600     0.27643800     0.30937200     0.33526100     0.33000000     0.32000000     0.33000000     0.00000000     0.00064600     0.06129900     0.06963400     0.10771400     0.06857800     0.00333200     0.00000000     0.00000100     0.00000100     0.00141800     2.61809700     4.56225400     0.13860800     0.04694600     0.00000000     1.00000000     1.00000000     8.00870500    22.60858500    52.41440200    54.92513300    55.28751400    61.87438600    67.05219300    66.00000800    64.00001500    66.00002300         0.00000000        0.00371300     0.51908300     0.81978000    17.80000000
     21/02/1998             87             52     6.75850900  7764.16195400   975.87475600   776.41620000   323.96263600    79.10179400   423.23831200   149.57201500     0.00000000     8.06069100     6.27751800     0.46209700     2.20362800     3.12632400     0.48546900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.66398800     2.61996000     4.26306300   103.06331600     1.32430600     0.04754500     2.74244400  4283.94789800  2619.96001900     1.35258200     0.29061000    13.49615100     1.01697900     0.00000000     0.00024600     0.00000000     0.00187000     0.00133700     0.00000000      0.00000000     0.16616200     1.71419300   156.50494400     2.29660800     0.05133900    32.00086600   124.50407500     2.24526900     0.00000100     0.00001000     0.00082600     0.00100400     0.00218500     0.00233400     0.00028400     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.29061000     0.00345300     0.00345300     8.54112600     6.11232200    33.99141700    19.39088800    39.59286500    37.07719400    30.70554000    18.12749100     6.95239300    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.23297500     5.65416100    11.03645700     7.50565800     4.40289400     4.83337800    11.26467500    14.51854200     9.24453400    15.37004200     0.08008600     0.22608500     0.26175300     0.27429100     0.27596400     0.30904100     0.33522400     0.33000000     0.32000000     0.33000000     0.00000000     0.00063800     0.05649900     0.06459600     0.10166800     0.06435100     0.00285600     0.00000000     0.00000100     0.00000100     0.00132200     2.61258800     4.26306300     0.12951300     0.04754500     0.00000000     1.00000000     1.00000000     8.00858500    22.60847500    52.35063600    54.85820800    55.19279100    61.80815900    67.04475400    66.00000800    64.00001500    66.00002300         0.00000000        0.00345300     0.48603200     0.81978000    17.80000000
     22/02/1998             88             53     6.76838100  7775.65159100   969.46900100   777.56516000   323.69386800    71.81584200   424.04258600   149.91670400     0.00000000     8.06367200     6.12281300     0.46140200     2.04663600     3.12805800     0.48671700     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.51072000     2.77322800     3.98323200   103.04064200     1.35474200     0.05956900     2.74104300  4283.94789800  2773.22753900     1.52812200     0.27135800    12.15081100     1.14896400     0.00000000     0.00023000     0.00000000     0.00173400     0.00124800     0.00000000      0.00000000     0.15326800     1.67821900   164.43881200     2.45452500     0.05226300    32.64879100   131.79002700     2.40226200     0.00000100     0.00001000     0.00076100     0.00093100     0.00206300     0.00219000     0.00023900     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.27135800     0.00321100     0.00321100     8.54433700     4.55535900    33.99152400    19.39099900    39.65653600    37.14413500    30.80024300    18.19366100     6.95987700    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.23509600     5.65381200    11.02442200     7.49728800     4.39590500     4.82902500    11.26343700    14.52319700     9.24687800    15.37158400     0.08008500     0.22608400     0.26145700     0.27398000     0.27551900     0.30873000     0.33518900     0.33000000     0.32000000     0.33000000     0.00000000     0.00063000     0.05204200     0.05991100     0.09598500     0.06038000     0.00240700     0.00000000     0.00000100     0.00000100     0.00123100     2.60903600     3.98323200     0.12100700     0.05956900     0.00000000     1.00000000     1.00000000     8.00847400    22.60837200    52.29142000    54.79595600    55.10377100    61.74596000    67.03771200    66.00000800    64.00001500    66.00002300         0.00000000        0.00321100     0.45353700     0.81978000    17.80000000
     23/02/1998             89             54     6.77534100  7784.07745000   963.33591200   778.40774000   323.32453400    65.20950100   424.63239600   150.16948000     0.00000000     8.06644400     5.97829600     0.46069300     1.90005700     3.12966600     0.48788000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.37174900     2.91219900     3.72150000   103.02024800     1.38513400     0.04174300     2.73973300  4283.94789800  2912.19873100     1.12063900     0.25336000    12.69902800     0.84258600     0.00000000     0.00021400     0.00000000     0.00160900     0.00116300     0.00000000      0.00000000     0.13897100     1.18324500   171.69255100     2.60202600     0.05318600    33.29617900   138.39636700     2.54884100     0.00000100     0.00000900     0.00070000     0.00086300     0.00194800     0.00205400     0.00019700     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.25336000     0.00298500     0.00298500     8.54732300     6.06949900    33.99163100    19.39110200    39.71566000    37.20639800    30.88924800    18.25580600     6.96696500    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.23719000     5.65346900    11.01323400     7.48950300     4.38933900     4.82496400    11.26227300    14.52789700     9.24924100    15.37313700     0.08008400     0.22608300     0.26118200     0.27369000     0.27510100     0.30843800     0.33515500     0.33000000     0.32000000     0.33000000     0.00000000     0.00062300     0.04790400     0.05555200     0.09064500     0.05665200     0.00198200     0.00000000     0.00000100     0.00000100     0.00114600     2.60597800     3.72150000     0.11305100     0.04174300     0.00000000     1.00000000     1.00000000     8.00837100    22.60827400    52.23643500    54.73804900    55.02010700    61.68754200    67.03105200    66.00000800    64.00001500    66.00002300         0.00000000        0.00298500     0.42229900     0.81978000    16.90000000
     24/02/1998             90             55     6.78270300  7799.94297300   958.79868800   779.99430000   323.20144700    59.20881100   425.74298300   150.64544600     0.00000000     8.06901900     5.84317200     0.45997000     1.76308000     3.13116000     0.48896200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.24551800     3.03842900     3.47669200   103.00191500     1.41553900     0.09837500     2.73850800  4283.94789800  3038.42943300     2.11011500     0.23653200    10.13518700     1.58655200     0.00000000     0.00019900     0.00000000     0.00149300     0.00108200     0.00000000      0.00000000     0.12623100     1.25147100   178.33989000     2.73992500     0.05410700    33.94282800   144.39705700     2.68581800     0.00000100     0.00000900     0.00064400     0.00080000     0.00184000     0.00192700     0.00015700     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.23653200     0.00277400     0.00277400     8.55009700     2.40440000    33.99172600    19.39119700    39.77056100    37.26432000    30.97289700    18.31417500     6.97367100    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.23926000     5.65313200    11.00283300     7.48226100     4.38317200     4.82117700    11.26117900    14.53259700     9.25160800    15.37469600     0.08008300     0.22608200     0.26092700     0.27342100     0.27470700     0.30816300     0.33512400     0.33000000     0.32000000     0.33000000     0.00000000     0.00061600     0.04406100     0.05149800     0.08562600     0.05315000     0.00158000     0.00000000     0.00000100     0.00000100     0.00106300     2.61088000     3.47669200     0.10560900     0.09837500     0.00000000     1.00000000     1.00000000     8.00827400    22.60818700    52.18537900    54.68418100    54.94147900    61.63267500    67.02475000    66.00000800    64.00001500    66.00002300         0.00000000        0.00277400     0.39238100     0.81978000    17.15000000
     25/02/1998             91             56     6.78844700  7810.56620500   954.11000600   781.05662000   322.90561100    53.75364300   426.48660900   150.96414300     0.00000000     8.07141300     5.71681600     0.45923500     1.63506600     3.13254600     0.48996900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.13076300     3.15318500     3.24770200   102.98546600     1.44598400     0.06537900     2.73736100  4283.94789800  3153.18452600     1.41289000     0.22079900    10.20190800     1.06232300     0.00000000     0.00018500     0.00000000     0.00138600     0.00100700     0.00000000      0.00000000     0.11475500     0.97662700   184.44145200     2.86885900     0.05502700    34.58923100   149.85222500     2.81383200     0.00000100     0.00000900     0.00059200     0.00074200     0.00173900     0.00180800     0.00011900     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.22079900     0.00257800     0.00257800     8.55267500     3.37724000    33.99181400    19.39128500    39.82154100    37.31820300    31.05151000    18.36899200     6.98001100    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.24130800     5.65280000    10.99316200     7.47552400     4.37737900     4.81764900    11.26015100    14.53727100     9.25397000    15.37625400     0.08008200     0.22608100     0.26069000     0.27317000     0.27433800     0.30790600     0.33509400     0.33000000     0.32000000     0.33000000     0.00000000     0.00061000     0.04049200     0.04772600     0.08090900     0.04986000     0.00119900     0.00000000     0.00000100     0.00000100     0.00098700     2.61219200     3.24770200     0.09864900     0.06537900     0.00000000     1.00000000     1.00000000     8.00818600    22.60810500    52.13796600    54.63407100    54.86758000    61.58114600    67.01879100    66.00000800    64.00001500    66.00002300         0.00000000        0.00257800     0.36384000     0.81978000    15.20000000
     26/02/1998             92             57     6.79324400  7824.12866200   950.32332700   782.41287000   322.70736100    48.80896900   427.43598100   151.37101700     0.00000000     8.07363500     5.59909100     0.45848800     1.51586500     3.13383200     0.49090500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    19.60344800     1.02674700     3.25720100     3.03351200   102.97072600     1.47637600     0.11234400     2.73628900  4283.94789800  3257.20086300     1.80380700     0.20609000     7.64064200     1.35624600     0.00000000     0.00017100     0.00000000     0.00128700     0.00093600     0.00000000      0.00000000     0.10401600     0.81542900   190.03193700     2.98897800     0.05594600    35.23504200   154.79690000     2.93303300     0.00000100     0.00000900     0.00054300     0.00068700     0.00164400     0.00169600     0.00008400     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.20609000     0.00239400     0.00239400     8.55506900     1.83444700    33.99189800    19.39136500    39.86888100    37.36832400    31.12539300    18.42047900     6.98600000    -0.00000800    -0.00001500    -0.00002300  1800.00000000    19.24333600     5.65247200    10.98416700     7.46925700     4.37193800     4.81436300    11.25918500    14.54188800     9.25631600    15.37780800     0.08008100     0.22608000     0.26047000     0.27293700     0.27399100     0.30766400     0.33506600     0.33000000     0.32000000     0.33000000     0.00000000     0.00060400     0.03717800     0.04421700     0.07647600     0.04677100     0.00084000     0.00000000     0.00000100     0.00000100     0.00091500     2.61815100     3.03351200     0.09213900     0.11234400     0.01234400     1.00000000     1.00000000     8.00810400    22.60803000    52.09394100    54.58746000    54.79813000    61.53274900    67.01316100    66.00000800    64.00001500    66.00002300         0.00000000        0.00239400     0.33681300     0.81978000    14.15000000
