ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_NoStress_ftn
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTfm
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)
     11/04/1997             93            101     8.14665100  9996.37304400  1196.46959400   999.63730000   284.08072900   177.99123600   514.95261000   154.84710700    64.59791300    11.77113800    10.44583000     0.56815700     3.89491200     3.88959400     1.18744800     0.90572000      1.40208800 22161.79374300     3.32977700     0.06462100    17.10185200     5.77338600     2.56040800   153.67211900    73.92736800     0.67463200     1.00000000     3.83280200  8333.79474700  2560.40826600    13.45642000    10.45301800    16.21587700    13.45642000     0.00000000     0.00000600     0.00000000     0.12351900     0.00000000     0.00000000      0.00000000     0.00522500     6.67639100   111.90803500     1.93110100     0.03763600    24.65960000    87.24843900     1.89346500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.49027700     0.12352500     0.12352500    12.34393100     2.49027700     0.00000000    -1.35801700     0.07263900     9.78105900     6.67230200     3.62793700     1.06112700    -0.00968900    -0.05233800    -0.15740200  1800.00000000    11.45424000    10.98999800    11.02651200     3.11651400     1.25243400     0.68712000     0.82759500     7.46226300    11.67618600    15.43451000     0.41676500     0.43011800     0.45627400     0.40874200     0.39480000     0.38074700     0.36427000     0.33004800     0.32025900     0.33077900     0.32352300     0.34617000     0.67251800     0.47059200     0.36775500     0.22258900     0.08489100     0.00011500     0.00062300     0.00150000     0.56721800     0.21777300   153.67211900     1.00000000     1.00000000     1.00000000     0.77612900     1.00000000    41.67647600    43.01184800    91.25484500    81.74835200    78.95994600    76.14947500    72.85398100    66.00957500    64.05171200    66.15589900         0.09424800        0.02927700     0.90067500     0.96433300    11.75000000
     12/04/1997             94            102     8.16679300 10138.47854900  1210.00866900  1013.84785000   283.51256700   177.88792200   514.28684500   154.84710700    79.47422800    11.91106100    10.58336400     0.56702300     3.89365700     3.81365600     1.14297300     1.16605500      1.46721200 23503.99427000     3.58609200     0.07838900    17.10185200     5.77003500     2.56375900   150.99533100    72.70199600     0.67480600     1.00000000     3.81161900  8333.79474700  2563.75938800    14.21055000    10.22919200    17.11281900    14.21055000     0.00000000     0.00000200     0.00000000     0.13992300     0.00000000     0.00000000      0.00000000     0.00335100     7.65000000   112.57951400     1.93349200     0.03877200    25.22776100    87.35175300     1.89472000     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.85690600     0.13992500     0.13992500    12.48385600     1.85690600     0.95335800    -0.56996900     0.60079200    10.12402300     7.02707700     3.84156000     1.13640600    -0.00669900    -0.03820800    -0.12059000  1800.00000000    11.19788200    10.47959500    10.69572300     3.05440100     1.22166700     0.67127400     0.80775900     7.46989500    11.67740700    15.42638900     0.40812200     0.42316200     0.45446700     0.40760900     0.39348300     0.37995600     0.36399900     0.33003300     0.32018900     0.33059900     0.23440300     0.25376100     0.50573300     0.35422300     0.27635700     0.16728100     0.06386500     0.00006100     0.00034700     0.00087600     0.54123000     0.25853200   150.99533100     1.00000000     1.00000000     1.00000000     0.77644000     1.00000000    40.81224100    42.31620800    90.89347800    81.52175100    78.69656400    75.99115800    72.79972800    66.00663800    64.03786500    66.11971300         0.11860700        0.02131900     0.90054100     0.96433300    12.95000000
     13/04/1997             95            103     8.18670100 10273.14454400  1222.73405600  1027.31445000   282.94554200   177.71373400   512.73464100   154.84710700    94.49303200    12.06585600    10.73490800     0.56589000     3.89153900     3.74715700     1.10143800     1.42888400      1.51215800 23503.99427000     4.02029700     0.09198100    17.10185200     5.76438500     2.56940900   148.40609700    71.34976200     0.67510000     1.00000000     3.79221100  8333.79474700  2569.40941100    13.46659900    10.05147100    16.20974600    13.46659900     0.00000000     0.00000100     0.00000000     0.15479500     0.00000000     0.00000000      0.00000000     0.00565000     7.50000000   113.32072400     1.93674400     0.03990600    25.79478600    87.52594100     1.89683800     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.82348900     0.15479600     0.15479600    12.63865300     1.82348900     1.76332100    -0.07066300     1.16085800    10.36019900     7.29002400     4.00038900     1.19097900    -0.00464600    -0.02790100    -0.09217100  1800.00000000    10.90974700     9.98955500    10.26898500     2.97957900     1.18641600     0.65286300     0.78462900     7.47774700    11.67947900    15.42076000     0.40012700     0.41823400     0.45170400     0.40644400     0.39218300     0.37917100     0.36372900     0.33002300     0.32013800     0.33045800     0.22396900     0.24725900     0.49830000     0.35100000     0.27332000     0.16544600     0.06323100     0.00004200     0.00025300     0.00066900     0.49607800     0.31204000   148.40609700     1.00000000     1.00000000     1.00000000     0.77696500     1.00000000    40.01271100    41.82340200    90.34084300    81.28880300    78.43665300    75.83416700    72.74578900    66.00460100    64.02764900    66.09149900         0.13446400        0.02033200     0.90031600     0.96433300    12.80000000
     14/04/1997             96            104     8.20311000 10415.36258300  1236.23319900  1041.53626000   282.37965100   177.55696500   513.32059500   154.84710700   108.12888200    12.17816900    10.84418200     0.56475900     3.88963200     3.65134400     1.07093600     1.66751200      1.54215200 23503.99427000     4.60044700     0.10381700    17.10185200     5.75930000     2.57449400   145.17309600    70.42772700     0.67536500     1.00000000     3.77012600  8333.79474700  2574.49443200    14.22180400     9.87553200    17.10601200    14.22180400     0.00000000     0.00000000     0.00000000     0.11231300     0.00000000     0.00000000      0.00000000     0.00508500     5.77639100   114.04338800     1.93978300     0.04103800    26.36067700    87.68271000     1.89874500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.46375900     0.11231300     0.11231300    12.75096600     2.46375900     2.56042100     0.15731000     1.97913400    10.60720800     7.54966000     4.15786700     1.24523900    -0.00322000    -0.02031700    -0.07014500  1800.00000000    10.74965100     9.66577500     9.92654700     2.92738300     1.16233800     0.64102600     0.77016400     7.48567900    11.68213000    15.41703400     0.39145500     0.41506600     0.44675000     0.40457200     0.39039200     0.37808500     0.36334300     0.33001600     0.32010000     0.33034700     0.29408100     0.33604800     0.67097000     0.47837900     0.37198200     0.22516400     0.08614200     0.00004000     0.00025300     0.00070000     0.31482400     0.35674900   145.17309600     1.00000000     1.00000000     1.00000000     0.77743800     1.00000000    39.14549600    41.50664100    89.34989900    80.91441300    78.07836200    75.61696600    72.66861700    66.00318100    64.02006500    66.06944300         0.08574200        0.02657100     0.90011300     0.96433300    10.55000000
     15/04/1997             97            105     8.21695200 10539.12817700  1247.94344100  1053.91282000   281.81489200   177.45540700   514.04133300   154.84710700   119.78470300    12.27619200    10.93983900     0.56362900     3.88839500     3.57253400     1.04379200     1.87148900      1.56237700 23503.99427000     5.09635500     0.11365700    17.10185200     5.75600600     2.57778900   141.87368800    69.64951300     0.67553700     1.00000000     3.74748000  8333.79474700  2577.78861800    12.37655900     9.65558500    18.00226900    12.37655900     0.00000000     0.00000000     0.00000000     0.09802300     0.00000000     0.00000000      0.00000000     0.00329400     5.33137500   114.70970900     1.94214900     0.04216800    26.92543700    87.78426900     1.89998200     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.51840000     0.09802300     0.09802300    12.84898900     2.51840000     3.42535000     0.51583900     2.93470800    10.99536900     7.90802000     4.37571700     1.32283800    -0.00222800    -0.01471700    -0.05302400  1800.00000000    10.63602600     9.37671600     9.63118600     2.88106200     1.14163600     0.63109600     0.75812800     7.49361600    11.68520200    15.41483800     0.38283000     0.41139400     0.44190600     0.40255800     0.38854300     0.37696100     0.36294200     0.33001100     0.32007300     0.33026200     0.29165900     0.34478000     0.68402700     0.49304000     0.38328500     0.23199100     0.08884400     0.00002900     0.00019200     0.00055300     0.21955400     0.44646400   141.87368800     1.00000000     1.00000000     1.00000000     0.77774500     1.00000000    38.28299000    41.13938100    88.38126400    80.51158900    77.70869400    75.39228800    72.58831800    66.00219700    64.01452600    66.05246700         0.07144000        0.02658300     0.89998200     0.96433300     8.90000000
     16/04/1997             98            106     8.23763800 10673.95996200  1260.65277700  1067.39600000   281.25126200   177.24519400   512.12414400   154.84710700   135.18507100    12.41561900    11.07557900     0.56250200     3.88583500     3.48183900     1.00440800     2.14099500      1.58375100 23503.99427000     5.75157900     0.12664900    17.10185200     5.74918800     2.58460700   139.24678000    68.45858800     0.67589300     1.00000000     3.72907900  8333.79474700  2584.60715200    13.48317800     9.43398600    16.19967100    13.48317800     0.00000000     0.00000000     0.00000000     0.13942700     0.00000000     0.00000000      0.00000000     0.00681900     8.00000000   115.48355100     1.94583700     0.04329500    27.48906600    87.99448100     1.90254200     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.87610300     0.13942700     0.13942700    12.98841600     1.87610300     4.25312000     0.90968300     3.87379500    11.41011000     8.27789300     4.60102800     1.40356400    -0.00154100    -0.01062800    -0.03991700  1800.00000000    10.41153100     8.96106400     9.22005000     2.80395100     1.10818600     0.61361800     0.73614700     7.50157000    11.68859800    15.41386400     0.37536000     0.40832900     0.43808900     0.40109900     0.38717100     0.37612400     0.36264800     0.33000800     0.32005300     0.33019800     0.21085400     0.25739700     0.50846900     0.37014900     0.28782500     0.17419500     0.06677700     0.00001500     0.00010600     0.00031800     0.27470600     0.50755100   139.24678000     1.00000000     1.00000000     1.00000000     0.77838000     1.00000000    37.53602600    40.83292000    87.61773700    80.21974200    77.43428000    75.22477700    72.52965500    66.00152600    64.01052100    66.03959700         0.11998200        0.01944600     0.89970900     0.96433300    13.30000000
     17/04/1997             99            107     8.25583600 10816.36713100  1274.02880700  1081.63671000   280.68876000   176.94300900   511.85915200   154.84710700   149.69077900    12.54499500    11.20014500     0.56137700     3.88215000     3.38888000     0.97289300     2.39484500      1.59986100 23503.99427000     6.36873800     0.13839300    17.10185200     5.73938600     2.59440900   203.06549100    60.58799400     0.67640500     1.00000000     4.09046800  8333.79474700  2594.40892000    14.24071700    13.38888800    17.09446300    14.24071700     0.00000000     0.00000000     0.00000000     0.12937600     0.00000000     0.00000000      0.00000000     0.00980200     6.73567500   116.34823600     1.95064700     0.04442000    28.05156900    88.29666600     1.90622700     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.77577200     0.12937600     0.12937600    13.11779200     2.77577200    -1.34125900    -2.10000200    -2.79999500    -1.40000200    -2.80000300    -1.39999400    -1.40000200    -5.59999800    -7.00000000    -4.19999700  1800.00000000     3.31089100     5.04736500    10.20491900     6.65271800     3.64512300     1.82370400     1.13793800     5.11688400     9.72494800    13.92350400     0.43040300     0.43788000     0.47086500     0.46414100     0.44181100     0.40571900     0.37647800     0.35771000     0.35463700     0.35082600     0.30100400     0.31201500     0.62693300     0.57178600     0.43785800     0.25624600     0.10448900     0.05804900     0.07256200     0.03483000     0.22797600     0.56749700   203.06549100     1.00000000     1.00000000     1.00000000     0.77929500     1.00000000    43.04025700    43.78798700    94.17306500    92.82821700    88.36214400    81.14374500    75.29550900    71.54194600    70.92743700    70.16516900         0.10727900        0.02209700     0.89931500     0.96433300    11.70000000
     18/04/1997            100            108     8.27411100 10951.39424300  1286.57936400  1095.13942000   280.12738200   176.55223300   511.11578800   154.84710700   163.93685500    12.67821100    11.32746800     0.56025500     3.87737900     3.30503800     0.94064500     2.64415100      1.61290800 23503.99427000     6.97485100     0.14969500    17.10185200     5.72671000     2.60708400   196.48304700    58.76618200     0.67706900     1.00000000     4.04724500  8333.79474700  2607.08427800    13.50271100    13.01472900    16.18766300    13.50271100     0.00000000     0.00000000     0.00000000     0.13321600     0.00000000     0.00000000      0.00000000     0.01267500     7.19257100   117.30039200     1.95654000     0.04554300    28.61294700    88.68744200     1.91099800     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     3.26360900     0.13321700     0.13321700    13.25100800     3.26361000    -0.00280400    -1.47004300    -1.96215800    -1.16839600    -2.00402100    -1.40000200    -1.32868200    -4.27796900    -6.13259900    -4.19999700  1800.00000000     3.27515600     4.79734900     9.74738600     6.41430500     3.49523400     1.77141600     1.10044100     4.98553700     9.46304800    13.71631200     0.41662200     0.43103700     0.46609300     0.46240400     0.43743200     0.40545000     0.37601700     0.35112200     0.35027900     0.35078900     0.34058500     0.36634000     0.74360000     0.68753800     0.51763500     0.30994300     0.12531100     0.05363800     0.07689100     0.04212800     0.20725400     0.64277000   196.48304700     1.00000000     1.00000000     1.00000000     0.78048100     1.00000000    41.66222000    43.10370300    93.21855900    92.48085800    87.48638900    81.09005700    75.20336900    70.22433500    70.05571000    70.15786700         0.10796200        0.02525500     0.89880300     0.96433300    11.75000000
     19/04/1997            101            109     8.29261900 11071.55005700  1297.51100600  1107.15501000   279.56712700   176.02854800   509.37154500   154.84710700   177.69667900    12.79832400    11.44005500     0.55913400     3.87097400     3.21329600     0.91170300     2.88494800      1.62352400 23503.99427000     7.56027600     0.16049800    17.10185200     5.70972400     2.62407100   191.69204700    57.22131300     0.67796200     1.00000000     4.01731800  8333.79474700  2624.07068900    12.01558100    12.65400700    14.38084500    12.01558100     0.00000000     0.00000000     0.00000000     0.12011300     0.00000000     0.00000000      0.00000000     0.01698600     6.75663000   118.38433100     1.96406600     0.04666300    29.17320100    89.21112700     1.91740300     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.20026800     0.12011300     0.12011300    13.37112100     2.20026800     0.61177400    -0.65621900    -1.08477000    -0.66203300    -1.23908200    -1.13476600    -1.18278500    -3.31187400    -5.23255900    -4.19999700  1800.00000000     3.29279800     4.58176600     9.35618800     6.18724900     3.35998400     1.71470100     1.06424200     4.88858900     9.23685300    13.53894800     0.41159500     0.42412100     0.46289900     0.46095700     0.43444100     0.40461300     0.37548700     0.34641500     0.34593500     0.35085400     0.22868200     0.24411500     0.50493400     0.47057700     0.35094800     0.21214800     0.08536900     0.02879300     0.04549200     0.02921200     0.17037500     0.70499000   191.69204700     1.00000000     1.00000000     1.00000000     0.78207400     1.00000000    41.15954200    42.41210600    92.57983400    92.19146000    86.88813800    80.92261500    75.09742000    69.28308100    69.18706500    70.17078400         0.10357000        0.01654300     0.89811300     0.96433300    11.90000000
     20/04/1997            102            110     8.31299400 11176.84001100  1306.73464800  1117.68400000   279.00799300   175.28232900   505.83948200   154.84710700   191.75773700    12.93182900    11.56329400     0.55801600     3.86182600     3.13274500     0.87969100     3.13101700      1.63279800 23503.99427000     8.15851700     0.17156700    17.10185200     5.68551900     2.64827500   187.86264000    55.64892600     0.67923900     1.00000000     3.99322200  8333.79474700  2648.27533300    10.52899600    12.37008900    12.57358000    10.52899500     0.00000000     0.00000000     0.00000000     0.13350600     0.00000000     0.00000000      0.00000000     0.02420500     7.80000000   119.68968200     1.97433300     0.04778100    29.73233600    89.95734600     1.92655100     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.39951900     0.13350600     0.13350600    13.50462700     1.39951900     1.28636900    -0.16647000    -0.49242400    -0.28174600    -0.70622300    -0.85769700    -1.02550500    -2.60580400    -4.41268900    -4.19999700  1800.00000000     3.29574200     4.37563900     8.93697000     5.92276800     3.20843900     1.64346100     1.02067300     4.81535000     9.04544400    13.38443600     0.40570200     0.42011500     0.46084300     0.45989300     0.43240700     0.40360800     0.37485500     0.34295500     0.34193900     0.35090500     0.14345300     0.15495900     0.32385200     0.30317700     0.22473300     0.13615600     0.05447900     0.01474100     0.02496200     0.01900700     0.17434600     0.76575000   187.86264000     1.00000000     1.00000000     1.00000000     0.78435500     1.00000000    40.57017900    42.01150900    92.16857100    91.97856900    86.48149100    80.72154200    74.97102400    68.59106400    68.38772600    70.18099200         0.12326000        0.01024600     0.89712200     0.96433300    13.10000000
     21/04/1997            103            111     8.33336900 11312.49215100  1319.07024800  1131.24922000   278.44997700   174.61073100   504.12125700   154.84710700   207.04117600    13.06032800    11.68241500     0.55690000     3.85356400     3.02424700     0.84922700     3.39847700      1.64145000 23503.99427000     8.80876600     0.18302000    17.10185200     5.66373500     2.67006000   183.87817400    54.18431100     0.68039300     1.00000000     3.97188000  8333.79474700  2670.05951200    13.56521400    12.20728900    16.14818900    13.56521400     0.00000000     0.00000000     0.00000000     0.12849900     0.00000000     0.00000000      0.00000000     0.02178400     7.80000000   120.91929600     1.98371000     0.04889700    30.29035200    90.62894400     1.93481300     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.51858700     0.12849900     0.12849900    13.63312500     2.51858700     1.08738700     0.07114000    -0.12041500    -0.02112600    -0.34338400    -0.60809300    -0.86214400    -2.07238800    -3.69312300    -4.03463000  1800.00000000     3.29453000     4.19852700     8.54569100     5.66725000     3.06627600     1.57512400     0.98054500     4.75845400     8.88196900    13.21594100     0.40648100     0.41649700     0.45767600     0.45736000     0.42969000     0.40181400     0.37382400     0.34025500     0.33827500     0.35000700     0.26447600     0.27915300     0.58520700     0.54911200     0.40533400     0.24520600     0.09732600     0.02137900     0.03809800     0.03329700     0.16031600     0.80153300   183.87817400     1.00000000     1.00000000     1.00000000     0.78641600     1.00000000    40.64813600    41.64970800    91.53521000    91.47201500    85.93804900    80.36288500    74.76481600    68.05101000    67.65502200    70.00133500         0.11070000        0.01779800     0.89622100     0.96433300    13.10000000
     22/04/1997            104            112     8.35226600 11455.94327300  1331.93362000  1145.59433000   277.89307700   173.68589000   503.58123100   154.84710700   221.92631400    13.17340700    11.77409100     0.55578600     3.81043200     2.92624800     0.82265800     3.65896700      1.64873000 23503.99427000     9.44206800     0.19372200    17.10185200     5.63373700     2.70005800   180.53424100    52.92136400     0.67636000     1.00000000     3.95874900  8333.79474700  2700.05797300    14.34511200    12.04700400    17.02820400    14.34511200     0.00000000     0.00000000     0.00000000     0.11307900     0.00000000     0.00000000      0.00000000     0.02999800     7.14845200   122.40103900     2.00511400     0.05001100    30.84725100    91.55378500     1.95510200     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.98512400     0.11307900     0.11307900    13.74620500     2.98512400     0.31697100     0.00000000     0.63261400     0.57431000     0.00000000    -0.25402100    -0.61158000    -1.61917900    -3.04426600    -3.71421800  1800.00000000     3.27955300     4.08137400     8.20084500     5.44200500     2.95275300     1.51596800     0.94586700     4.71523300     8.74555600    13.04220900     0.41352000     0.41663500     0.45338800     0.45388300     0.42759100     0.39982400     0.37249200     0.33799600     0.33503300     0.34838700     0.33100000     0.33649800     0.68977600     0.64915900     0.48170300     0.28923000     0.11316400     0.02006100     0.03771700     0.03681400     0.12838400     0.88078900   180.53424100     1.00000000     1.00000000     1.00000000     0.77921300     1.00000000    41.35202800    41.66350200    90.67761200    90.77652700    85.51829500    79.96479000    74.49841300    67.59912100    67.00654600    69.67740600         0.09270600        0.02037300     0.89496800     0.96433300    12.15000000
     23/04/1997            105            113     8.37100800 11590.30242900  1343.20037100  1159.03024000   277.33729100   172.07251200   502.57302900   154.84710700   236.37043200    13.27449700    11.83903800     0.55467400     3.73616600     2.83777600     0.79868200     3.91173900      1.65491900 23503.99427000    10.05660700     0.20393800    17.10185200     5.58140500     2.75239000   176.30038500    51.81643700     0.66939500     1.00000000     3.93265700  8333.79474700  2752.39008500    13.43591600    11.72896600    16.10943300    13.43591600     0.00000000     0.00000000     0.00000000     0.10108900     0.00000000     0.00000000      0.00000000     0.05233200     6.75000000   124.57019800     2.04125600     0.05112300    31.40303800    93.16716300     1.99013300     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.09425200     0.10108900     0.10108900    13.84729400     2.09425200     1.30201700     0.20087800     1.53290600     1.30790700     0.42215700     0.00000000    -0.34889200    -1.22405200    -2.47179400    -3.31572700  1800.00000000     3.29579100     3.96287600     7.89224700     5.23937400     2.85103300     1.46521000     0.91317600     4.68404100     8.63476200    12.87792700     0.40471800     0.41559200     0.44990600     0.45116700     0.42617600     0.39897200     0.37135100     0.33606600     0.33224900     0.34646000     0.22620200     0.23996500     0.48579100     0.45860600     0.34258600     0.20569400     0.07873000     0.01092800     0.02206700     0.02368100     0.10542500     0.95887500   176.30038500     1.00000000     1.00000000     1.00000000     0.76677700     1.00000000    40.47177900    41.55915800    89.98130000    90.23349000    85.23526000    79.79430400    74.27016400    67.21312700    66.44973000    69.29204600         0.08718100        0.01390800     0.89274700     0.96433300    12.05000000
